"Poly_No","Coord_No","Longitude","Latitude","VME_Csquare","VME_Habitat","VME_Indicator","VME_Elements"
90,"90_33",-11.2,57.575,"VME","Coral Garden_ Cold-water coral reef_ NULL","NULL_ Stony coral","Coralmound_ Seamount"
90,"90_34",-11.225,57.575,"VME","Coral Garden_ Cold-water coral reef_ NULL","NULL_ Stony coral","Coralmound_ Seamount"
90,"90_35",-11.25,57.575,"VME","Coral Garden_ Cold-water coral reef_ NULL","NULL_ Stony coral","Coralmound_ Seamount"
90,"90_36",-11.275,57.575,"VME","Coral Garden_ Cold-water coral reef_ NULL","NULL_ Stony coral","Coralmound_ Seamount"
91,"91_1",-9.575,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_2",-9.575,58.4,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_3",-9.575,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_4",-9.6,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_5",-9.625,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_6",-9.625,58.4,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_7",-9.625,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_8",-9.625,58.35,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_9",-9.625,58.325,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_10",-9.65,58.325,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_11",-9.675,58.325,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_12",-9.7,58.325,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_13",-9.725,58.325,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_14",-9.725,58.35,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_15",-9.725,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_16",-9.75,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_17",-9.775,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_18",-9.775,58.4,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_19",-9.775,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_20",-9.775,58.45,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_21",-9.775,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_22",-9.775,58.5,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_23",-9.775,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_24",-9.775,58.55,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_25",-9.775,58.575,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_26",-9.75,58.575,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_27",-9.725,58.575,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_28",-9.7,58.575,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_29",-9.675,58.575,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_30",-9.675,58.55,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_31",-9.675,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_32",-9.65,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_33",-9.625,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_34",-9.6,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_35",-9.575,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_36",-9.575,58.5,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_37",-9.575,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_38",-9.55,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_39",-9.525,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_40",-9.5,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_41",-9.475,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_42",-9.475,58.5,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_43",-9.475,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_44",-9.45,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_45",-9.425,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_46",-9.4,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_47",-9.375,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_48",-9.35,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_49",-9.325,58.525,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_50",-9.325,58.5,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_51",-9.325,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_52",-9.3,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_53",-9.275,58.475,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_54",-9.275,58.45,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_55",-9.275,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_56",-9.275,58.4,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_57",-9.275,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_58",-9.3,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_59",-9.325,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_60",-9.35,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_61",-9.375,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_62",-9.375,58.4,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_63",-9.375,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_64",-9.4,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_65",-9.425,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_66",-9.45,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_67",-9.475,58.425,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_68",-9.475,58.4,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_69",-9.475,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_70",-9.5,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_71",-9.525,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
91,"91_72",-9.55,58.375,"Low_ Medium","NULL","Sea-pen_ Gorgonian_ Black coral_ Sponge_ Cup coral_ Soft coral",NA
92,"92_1",-14.875,57.85,"High","NULL","Stony coral",NA
92,"92_2",-14.875,57.825,"High","NULL","Stony coral",NA
92,"92_3",-14.9,57.825,"High","NULL","Stony coral",NA
92,"92_4",-14.925,57.825,"High","NULL","Stony coral",NA
92,"92_5",-14.95,57.825,"High","NULL","Stony coral",NA
92,"92_6",-14.975,57.825,"High","NULL","Stony coral",NA
92,"92_7",-14.975,57.85,"High","NULL","Stony coral",NA
92,"92_8",-14.975,57.875,"High","NULL","Stony coral",NA
92,"92_9",-14.975,57.9,"High","NULL","Stony coral",NA
92,"92_10",-14.975,57.925,"High","NULL","Stony coral",NA
92,"92_11",-14.95,57.925,"High","NULL","Stony coral",NA
92,"92_12",-14.925,57.925,"High","NULL","Stony coral",NA
92,"92_13",-14.9,57.925,"High","NULL","Stony coral",NA
92,"92_14",-14.875,57.925,"High","NULL","Stony coral",NA
92,"92_15",-14.875,57.9,"High","NULL","Stony coral",NA
92,"92_16",-14.875,57.875,"High","NULL","Stony coral",NA
93,"93_1",-9.825,59.05,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_2",-9.825,59.025,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_3",-9.85,59.025,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_4",-9.875,59.025,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_5",-9.9,59.025,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_6",-9.925,59.025,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_7",-9.95,59.025,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_8",-9.975,59.025,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_9",-9.975,59.05,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_10",-9.975,59.075,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_11",-9.975,59.1,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_12",-9.975,59.125,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_13",-9.975,59.15,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_14",-9.975,59.175,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_15",-9.95,59.175,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_16",-9.925,59.175,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_17",-9.9,59.175,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_18",-9.875,59.175,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_19",-9.85,59.175,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_20",-9.825,59.175,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_21",-9.825,59.15,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_22",-9.825,59.125,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_23",-9.825,59.1,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
93,"93_24",-9.825,59.075,"High_ Low","NULL","Cup coral_ Stylasterids_ Sponge_ Gorgonian_ Stony coral_ Soft coral_ Sea-pen","Seamount"
94,"94_1",-14.425,58.35,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_2",-14.425,58.325,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_3",-14.45,58.325,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_4",-14.475,58.325,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_5",-14.5,58.325,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_6",-14.525,58.325,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_7",-14.525,58.35,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_8",-14.525,58.375,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_9",-14.55,58.375,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_10",-14.575,58.375,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_11",-14.6,58.375,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_12",-14.625,58.375,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_13",-14.625,58.4,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_14",-14.625,58.425,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_15",-14.625,58.45,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_16",-14.625,58.475,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_17",-14.625,58.5,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_18",-14.625,58.525,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_19",-14.625,58.55,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_20",-14.625,58.575,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_21",-14.6,58.575,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_22",-14.575,58.575,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_23",-14.55,58.575,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_24",-14.525,58.575,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_25",-14.525,58.55,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_26",-14.525,58.525,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_27",-14.525,58.5,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_28",-14.525,58.475,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_29",-14.5,58.475,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_30",-14.475,58.475,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_31",-14.475,58.5,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_32",-14.475,58.525,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_33",-14.45,58.525,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_34",-14.425,58.525,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_35",-14.4,58.525,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_36",-14.375,58.525,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_37",-14.375,58.5,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_38",-14.375,58.475,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_39",-14.375,58.45,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_40",-14.375,58.425,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_41",-14.4,58.425,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_42",-14.425,58.425,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_43",-14.425,58.4,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
94,"94_44",-14.425,58.375,"High_ Low_ Medium","NULL","Sponge_ Gorgonian_ Sea-pen_ Soft coral_ Stony coral_ Cup coral",NA
95,"95_1",-10.45,59.025,"VME","Coral Garden","NULL","Seamount"
95,"95_2",-10.475,59.025,"VME","Coral Garden","NULL","Seamount"
95,"95_3",-10.5,59.025,"VME","Coral Garden","NULL","Seamount"
95,"95_4",-10.525,59.025,"VME","Coral Garden","NULL","Seamount"
95,"95_5",-10.525,59.05,"VME","Coral Garden","NULL","Seamount"
95,"95_6",-10.525,59.075,"VME","Coral Garden","NULL","Seamount"
95,"95_7",-10.525,59.1,"VME","Coral Garden","NULL","Seamount"
95,"95_8",-10.525,59.125,"VME","Coral Garden","NULL","Seamount"
95,"95_9",-10.5,59.125,"VME","Coral Garden","NULL","Seamount"
95,"95_10",-10.475,59.125,"VME","Coral Garden","NULL","Seamount"
95,"95_11",-10.45,59.125,"VME","Coral Garden","NULL","Seamount"
95,"95_12",-10.425,59.125,"VME","Coral Garden","NULL","Seamount"
95,"95_13",-10.425,59.1,"VME","Coral Garden","NULL","Seamount"
95,"95_14",-10.425,59.075,"VME","Coral Garden","NULL","Seamount"
95,"95_15",-10.425,59.05,"VME","Coral Garden","NULL","Seamount"
95,"95_16",-10.425,59.025,"VME","Coral Garden","NULL","Seamount"
96,"96_1",-13.775,58.7,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_2",-13.775,58.675,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_3",-13.8,58.675,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_4",-13.825,58.675,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_5",-13.85,58.675,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_6",-13.875,58.675,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_7",-13.875,58.7,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_8",-13.875,58.725,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_9",-13.875,58.75,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_10",-13.875,58.775,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_11",-13.875,58.8,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_12",-13.875,58.825,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_13",-13.875,58.85,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_14",-13.875,58.875,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_15",-13.85,58.875,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_16",-13.825,58.875,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_17",-13.8,58.875,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_18",-13.775,58.875,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_19",-13.775,58.85,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_20",-13.775,58.825,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_21",-13.775,58.8,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_22",-13.775,58.775,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_23",-13.775,58.75,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
96,"96_24",-13.775,58.725,"VME_ High","Coral Garden_ NULL","NULL_ Stony coral","Seamount"
97,"97_1",-10.025,59.375,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_2",-10.025,59.35,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_3",-10.025,59.325,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_4",-10.05,59.325,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_5",-10.075,59.325,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_6",-10.1,59.325,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_7",-10.125,59.325,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_8",-10.15,59.325,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
97,"97_9",-10.175,59.325,"High","NULL","Gorgonian_ Sea-pen_ Stony coral_ Cup coral_ Sponge_ Black coral","Seamount"
