"Poly_no","Coord_order","Longitude","Latitude","Hole","Group"
22,"22_7",-5.625,44.025,FALSE,"22.1"
22,"22_8",-5.625,44,FALSE,"22.1"
22,"22_9",-5.625,43.975,FALSE,"22.1"
22,"22_10",-5.625,43.95,FALSE,"22.1"
22,"22_11",-5.625,43.925,FALSE,"22.1"
22,"22_12",-5.6,43.925,FALSE,"22.1"
22,"22_13",-5.575,43.925,FALSE,"22.1"
22,"22_14",-5.55,43.925,FALSE,"22.1"
22,"22_15",-5.525,43.925,FALSE,"22.1"
22,"22_16",-5.525,43.95,FALSE,"22.1"
22,"22_17",-5.525,43.975,FALSE,"22.1"
23,"23_1",-4.825,44.125,FALSE,"23.1"
23,"23_2",-4.825,44.15,FALSE,"23.1"
23,"23_3",-4.825,44.175,FALSE,"23.1"
23,"23_4",-4.85,44.175,FALSE,"23.1"
23,"23_5",-4.875,44.175,FALSE,"23.1"
23,"23_6",-4.9,44.175,FALSE,"23.1"
23,"23_7",-4.925,44.175,FALSE,"23.1"
23,"23_8",-4.925,44.15,FALSE,"23.1"
23,"23_9",-4.925,44.125,FALSE,"23.1"
23,"23_10",-4.925,44.1,FALSE,"23.1"
23,"23_11",-4.925,44.075,FALSE,"23.1"
23,"23_12",-4.9,44.075,FALSE,"23.1"
23,"23_13",-4.875,44.075,FALSE,"23.1"
23,"23_14",-4.85,44.075,FALSE,"23.1"
23,"23_15",-4.825,44.075,FALSE,"23.1"
23,"23_16",-4.825,44.1,FALSE,"23.1"
23,"23_17",-4.825,44.125,FALSE,"23.1"
24,"24_1",-9.275,43.525,FALSE,"24.1"
24,"24_2",-9.275,43.55,FALSE,"24.1"
24,"24_3",-9.275,43.575,FALSE,"24.1"
24,"24_4",-9.3,43.575,FALSE,"24.1"
24,"24_5",-9.325,43.575,FALSE,"24.1"
24,"24_6",-9.35,43.575,FALSE,"24.1"
24,"24_7",-9.375,43.575,FALSE,"24.1"
24,"24_8",-9.375,43.55,FALSE,"24.1"
24,"24_9",-9.375,43.525,FALSE,"24.1"
24,"24_10",-9.375,43.5,FALSE,"24.1"
24,"24_11",-9.375,43.475,FALSE,"24.1"
24,"24_12",-9.35,43.475,FALSE,"24.1"
24,"24_13",-9.325,43.475,FALSE,"24.1"
24,"24_14",-9.3,43.475,FALSE,"24.1"
24,"24_15",-9.275,43.475,FALSE,"24.1"
24,"24_16",-9.275,43.5,FALSE,"24.1"
24,"24_17",-9.275,43.525,FALSE,"24.1"
25,"25_1",-7.075,44.025,FALSE,"25.1"
25,"25_2",-7.075,44.05,FALSE,"25.1"
25,"25_3",-7.075,44.075,FALSE,"25.1"
25,"25_4",-7.075,44.1,FALSE,"25.1"
25,"25_5",-7.075,44.125,FALSE,"25.1"
25,"25_6",-7.1,44.125,FALSE,"25.1"
25,"25_7",-7.125,44.125,FALSE,"25.1"
25,"25_8",-7.15,44.125,FALSE,"25.1"
25,"25_9",-7.175,44.125,FALSE,"25.1"
25,"25_10",-7.2,44.125,FALSE,"25.1"
25,"25_11",-7.225,44.125,FALSE,"25.1"
25,"25_12",-7.225,44.1,FALSE,"25.1"
25,"25_13",-7.225,44.075,FALSE,"25.1"
25,"25_14",-7.225,44.05,FALSE,"25.1"
25,"25_15",-7.225,44.025,FALSE,"25.1"
25,"25_16",-7.2,44.025,FALSE,"25.1"
25,"25_17",-7.175,44.025,FALSE,"25.1"
25,"25_18",-7.175,44,FALSE,"25.1"
25,"25_19",-7.175,43.975,FALSE,"25.1"
25,"25_20",-7.15,43.975,FALSE,"25.1"
25,"25_21",-7.125,43.975,FALSE,"25.1"
25,"25_22",-7.1,43.975,FALSE,"25.1"
25,"25_23",-7.075,43.975,FALSE,"25.1"
25,"25_24",-7.075,44,FALSE,"25.1"
25,"25_25",-7.075,44.025,FALSE,"25.1"
26,"26_1",-2.175,44.775,FALSE,"26.1"
26,"26_2",-2.175,44.8,FALSE,"26.1"
26,"26_3",-2.175,44.825,FALSE,"26.1"
26,"26_4",-2.2,44.825,FALSE,"26.1"
26,"26_5",-2.225,44.825,FALSE,"26.1"
26,"26_6",-2.25,44.825,FALSE,"26.1"
26,"26_7",-2.275,44.825,FALSE,"26.1"
26,"26_8",-2.275,44.8,FALSE,"26.1"
26,"26_9",-2.275,44.775,FALSE,"26.1"
26,"26_10",-2.275,44.75,FALSE,"26.1"
26,"26_11",-2.275,44.725,FALSE,"26.1"
26,"26_12",-2.25,44.725,FALSE,"26.1"
26,"26_13",-2.225,44.725,FALSE,"26.1"
26,"26_14",-2.2,44.725,FALSE,"26.1"
26,"26_15",-2.175,44.725,FALSE,"26.1"
26,"26_16",-2.175,44.75,FALSE,"26.1"
26,"26_17",-2.175,44.775,FALSE,"26.1"
27,"27_1",-7.95,44.075,FALSE,"27.1"
27,"27_2",-7.925,44.075,FALSE,"27.1"
27,"27_3",-7.9,44.075,FALSE,"27.1"
27,"27_4",-7.875,44.075,FALSE,"27.1"
27,"27_5",-7.875,44.1,FALSE,"27.1"
27,"27_6",-7.875,44.125,FALSE,"27.1"
27,"27_7",-7.875,44.15,FALSE,"27.1"
27,"27_8",-7.875,44.175,FALSE,"27.1"
27,"27_9",-7.9,44.175,FALSE,"27.1"
27,"27_10",-7.925,44.175,FALSE,"27.1"
27,"27_11",-7.95,44.175,FALSE,"27.1"
27,"27_12",-7.975,44.175,FALSE,"27.1"
27,"27_13",-7.975,44.15,FALSE,"27.1"
27,"27_14",-7.975,44.125,FALSE,"27.1"
27,"27_15",-7.975,44.1,FALSE,"27.1"
27,"27_16",-7.975,44.075,FALSE,"27.1"
27,"27_17",-7.95,44.075,FALSE,"27.1"
28,"28_1",-7.725,44.175,FALSE,"28.1"
28,"28_2",-7.725,44.2,FALSE,"28.1"
28,"28_3",-7.725,44.225,FALSE,"28.1"
28,"28_4",-7.75,44.225,FALSE,"28.1"
28,"28_5",-7.775,44.225,FALSE,"28.1"
28,"28_6",-7.8,44.225,FALSE,"28.1"
28,"28_7",-7.825,44.225,FALSE,"28.1"
28,"28_8",-7.825,44.2,FALSE,"28.1"
28,"28_9",-7.825,44.175,FALSE,"28.1"
28,"28_10",-7.825,44.15,FALSE,"28.1"
28,"28_11",-7.825,44.125,FALSE,"28.1"
28,"28_12",-7.8,44.125,FALSE,"28.1"
28,"28_13",-7.775,44.125,FALSE,"28.1"
28,"28_14",-7.75,44.125,FALSE,"28.1"
28,"28_15",-7.725,44.125,FALSE,"28.1"
28,"28_16",-7.725,44.15,FALSE,"28.1"
28,"28_17",-7.725,44.175,FALSE,"28.1"
29,"29_1",-2.825,45.025,FALSE,"29.1"
29,"29_2",-2.825,45.05,FALSE,"29.1"
29,"29_3",-2.825,45.075,FALSE,"29.1"
29,"29_4",-2.825,45.1,FALSE,"29.1"
29,"29_5",-2.825,45.125,FALSE,"29.1"
29,"29_6",-2.85,45.125,FALSE,"29.1"
29,"29_7",-2.875,45.125,FALSE,"29.1"
29,"29_8",-2.9,45.125,FALSE,"29.1"
29,"29_9",-2.925,45.125,FALSE,"29.1"
29,"29_10",-2.925,45.1,FALSE,"29.1"
29,"29_11",-2.925,45.075,FALSE,"29.1"
29,"29_12",-2.925,45.05,FALSE,"29.1"
29,"29_13",-2.925,45.025,FALSE,"29.1"
29,"29_14",-2.925,45,FALSE,"29.1"
29,"29_15",-2.925,44.975,FALSE,"29.1"
29,"29_16",-2.9,44.975,FALSE,"29.1"
29,"29_17",-2.875,44.975,FALSE,"29.1"
29,"29_18",-2.85,44.975,FALSE,"29.1"
29,"29_19",-2.825,44.975,FALSE,"29.1"
29,"29_20",-2.825,45,FALSE,"29.1"
29,"29_21",-2.825,45.025,FALSE,"29.1"
30,"30_1",-8.7,44.125,FALSE,"30.1"
30,"30_2",-8.675,44.125,FALSE,"30.1"
30,"30_3",-8.65,44.125,FALSE,"30.1"
30,"30_4",-8.625,44.125,FALSE,"30.1"
30,"30_5",-8.625,44.15,FALSE,"30.1"
30,"30_6",-8.625,44.175,FALSE,"30.1"
30,"30_7",-8.625,44.2,FALSE,"30.1"
30,"30_8",-8.625,44.225,FALSE,"30.1"
30,"30_9",-8.65,44.225,FALSE,"30.1"
30,"30_10",-8.675,44.225,FALSE,"30.1"
30,"30_11",-8.675,44.25,FALSE,"30.1"
30,"30_12",-8.675,44.275,FALSE,"30.1"
30,"30_13",-8.7,44.275,FALSE,"30.1"
30,"30_14",-8.725,44.275,FALSE,"30.1"
30,"30_15",-8.75,44.275,FALSE,"30.1"
30,"30_16",-8.775,44.275,FALSE,"30.1"
30,"30_17",-8.775,44.25,FALSE,"30.1"
30,"30_18",-8.775,44.225,FALSE,"30.1"
30,"30_19",-8.775,44.2,FALSE,"30.1"
30,"30_20",-8.775,44.175,FALSE,"30.1"
30,"30_21",-8.75,44.175,FALSE,"30.1"
30,"30_22",-8.725,44.175,FALSE,"30.1"
30,"30_23",-8.725,44.15,FALSE,"30.1"
30,"30_24",-8.725,44.125,FALSE,"30.1"
30,"30_25",-8.7,44.125,FALSE,"30.1"
31,"31_1",-8.4,44.225,FALSE,"31.1"
31,"31_2",-8.375,44.225,FALSE,"31.1"
31,"31_3",-8.35,44.225,FALSE,"31.1"
31,"31_4",-8.325,44.225,FALSE,"31.1"
31,"31_5",-8.325,44.25,FALSE,"31.1"
31,"31_6",-8.325,44.275,FALSE,"31.1"
31,"31_7",-8.325,44.3,FALSE,"31.1"
31,"31_8",-8.325,44.325,FALSE,"31.1"
31,"31_9",-8.35,44.325,FALSE,"31.1"
31,"31_10",-8.375,44.325,FALSE,"31.1"
31,"31_11",-8.4,44.325,FALSE,"31.1"
31,"31_12",-8.425,44.325,FALSE,"31.1"
31,"31_13",-8.425,44.3,FALSE,"31.1"
31,"31_14",-8.425,44.275,FALSE,"31.1"
31,"31_15",-8.425,44.25,FALSE,"31.1"
31,"31_16",-8.425,44.225,FALSE,"31.1"
31,"31_17",-8.4,44.225,FALSE,"31.1"
32,"32_1",-3.575,45.675,FALSE,"32.1"
32,"32_2",-3.575,45.7,FALSE,"32.1"
32,"32_3",-3.575,45.725,FALSE,"32.1"
32,"32_4",-3.6,45.725,FALSE,"32.1"
32,"32_5",-3.625,45.725,FALSE,"32.1"
32,"32_6",-3.65,45.725,FALSE,"32.1"
32,"32_7",-3.675,45.725,FALSE,"32.1"
32,"32_8",-3.675,45.7,FALSE,"32.1"
32,"32_9",-3.675,45.675,FALSE,"32.1"
32,"32_10",-3.675,45.65,FALSE,"32.1"
32,"32_11",-3.675,45.625,FALSE,"32.1"
32,"32_12",-3.65,45.625,FALSE,"32.1"
32,"32_13",-3.625,45.625,FALSE,"32.1"
32,"32_14",-3.6,45.625,FALSE,"32.1"
32,"32_15",-3.575,45.625,FALSE,"32.1"
32,"32_16",-3.575,45.65,FALSE,"32.1"
32,"32_17",-3.575,45.675,FALSE,"32.1"
33,"33_1",-3.725,45.775,FALSE,"33.1"
33,"33_2",-3.725,45.8,FALSE,"33.1"
33,"33_3",-3.725,45.825,FALSE,"33.1"
33,"33_4",-3.75,45.825,FALSE,"33.1"
33,"33_5",-3.775,45.825,FALSE,"33.1"
33,"33_6",-3.8,45.825,FALSE,"33.1"
33,"33_7",-3.825,45.825,FALSE,"33.1"
33,"33_8",-3.825,45.8,FALSE,"33.1"
33,"33_9",-3.825,45.775,FALSE,"33.1"
33,"33_10",-3.825,45.75,FALSE,"33.1"
33,"33_11",-3.825,45.725,FALSE,"33.1"
33,"33_12",-3.8,45.725,FALSE,"33.1"
33,"33_13",-3.775,45.725,FALSE,"33.1"
33,"33_14",-3.75,45.725,FALSE,"33.1"
33,"33_15",-3.725,45.725,FALSE,"33.1"
33,"33_16",-3.725,45.75,FALSE,"33.1"
33,"33_17",-3.725,45.775,FALSE,"33.1"
34,"34_1",-4.075,45.975,FALSE,"34.1"
34,"34_2",-4.075,46,FALSE,"34.1"
34,"34_3",-4.075,46.025,FALSE,"34.1"
34,"34_4",-4.1,46.025,FALSE,"34.1"
34,"34_5",-4.125,46.025,FALSE,"34.1"
34,"34_6",-4.15,46.025,FALSE,"34.1"
34,"34_7",-4.175,46.025,FALSE,"34.1"
34,"34_8",-4.2,46.025,FALSE,"34.1"
34,"34_9",-4.225,46.025,FALSE,"34.1"
34,"34_10",-4.225,46,FALSE,"34.1"
34,"34_11",-4.225,45.975,FALSE,"34.1"
34,"34_12",-4.225,45.95,FALSE,"34.1"
34,"34_13",-4.225,45.925,FALSE,"34.1"
34,"34_14",-4.2,45.925,FALSE,"34.1"
34,"34_15",-4.175,45.925,FALSE,"34.1"
34,"34_16",-4.15,45.925,FALSE,"34.1"
34,"34_17",-4.125,45.925,FALSE,"34.1"
34,"34_18",-4.1,45.925,FALSE,"34.1"
34,"34_19",-4.075,45.925,FALSE,"34.1"
34,"34_20",-4.075,45.95,FALSE,"34.1"
34,"34_21",-4.075,45.975,FALSE,"34.1"
35,"35_1",-4.375,46.275,FALSE,"35.1"
35,"35_2",-4.375,46.3,FALSE,"35.1"
35,"35_3",-4.375,46.325,FALSE,"35.1"
35,"35_4",-4.4,46.325,FALSE,"35.1"
35,"35_5",-4.425,46.325,FALSE,"35.1"
35,"35_6",-4.45,46.325,FALSE,"35.1"
35,"35_7",-4.475,46.325,FALSE,"35.1"
35,"35_8",-4.475,46.3,FALSE,"35.1"
35,"35_9",-4.475,46.275,FALSE,"35.1"
35,"35_10",-4.475,46.25,FALSE,"35.1"
35,"35_11",-4.475,46.225,FALSE,"35.1"
35,"35_12",-4.45,46.225,FALSE,"35.1"
35,"35_13",-4.425,46.225,FALSE,"35.1"
35,"35_14",-4.4,46.225,FALSE,"35.1"
35,"35_15",-4.375,46.225,FALSE,"35.1"
35,"35_16",-4.375,46.25,FALSE,"35.1"
35,"35_17",-4.375,46.275,FALSE,"35.1"
36,"36_1",-4.625,46.375,FALSE,"36.1"
36,"36_2",-4.625,46.4,FALSE,"36.1"
36,"36_3",-4.625,46.425,FALSE,"36.1"
36,"36_4",-4.65,46.425,FALSE,"36.1"
36,"36_5",-4.675,46.425,FALSE,"36.1"
36,"36_6",-4.7,46.425,FALSE,"36.1"
36,"36_7",-4.725,46.425,FALSE,"36.1"
36,"36_8",-4.725,46.4,FALSE,"36.1"
36,"36_9",-4.725,46.375,FALSE,"36.1"
36,"36_10",-4.725,46.35,FALSE,"36.1"
36,"36_11",-4.725,46.325,FALSE,"36.1"
36,"36_12",-4.7,46.325,FALSE,"36.1"
36,"36_13",-4.675,46.325,FALSE,"36.1"
36,"36_14",-4.65,46.325,FALSE,"36.1"
36,"36_15",-4.625,46.325,FALSE,"36.1"
36,"36_16",-4.625,46.35,FALSE,"36.1"
36,"36_17",-4.625,46.375,FALSE,"36.1"
37,"37_1",-5.325,46.925,TRUE,"37.1"
37,"37_2",-5.325,46.95,TRUE,"37.1"
37,"37_3",-5.325,46.975,TRUE,"37.1"
37,"37_4",-5.35,46.975,TRUE,"37.1"
37,"37_5",-5.375,46.975,TRUE,"37.1"
37,"37_6",-5.4,46.975,TRUE,"37.1"
37,"37_7",-5.425,46.975,TRUE,"37.1"
37,"37_8",-5.425,46.95,TRUE,"37.1"
37,"37_9",-5.425,46.925,TRUE,"37.1"
37,"37_10",-5.425,46.9,TRUE,"37.1"
37,"37_11",-5.425,46.875,TRUE,"37.1"
37,"37_12",-5.4,46.875,TRUE,"37.1"
37,"37_13",-5.375,46.875,TRUE,"37.1"
37,"37_14",-5.35,46.875,TRUE,"37.1"
37,"37_15",-5.325,46.875,TRUE,"37.1"
37,"37_16",-5.325,46.9,TRUE,"37.1"
37,"37_17",-5.325,46.925,TRUE,"37.1"
37,"37_18",-5.325,46.875,TRUE,"37.2"
37,"37_19",-5.325,46.85,TRUE,"37.2"
37,"37_20",-5.325,46.825,TRUE,"37.2"
37,"37_21",-5.325,46.8,TRUE,"37.2"
37,"37_22",-5.325,46.775,TRUE,"37.2"
37,"37_23",-5.3,46.775,TRUE,"37.2"
37,"37_24",-5.275,46.775,TRUE,"37.2"
37,"37_25",-5.275,46.75,TRUE,"37.2"
37,"37_26",-5.275,46.725,TRUE,"37.2"
37,"37_27",-5.25,46.725,TRUE,"37.2"
37,"37_28",-5.225,46.725,TRUE,"37.2"
37,"37_29",-5.2,46.725,TRUE,"37.2"
37,"37_30",-5.175,46.725,TRUE,"37.2"
37,"37_31",-5.175,46.75,TRUE,"37.2"
37,"37_32",-5.175,46.775,TRUE,"37.2"
37,"37_33",-5.175,46.8,TRUE,"37.2"
37,"37_34",-5.175,46.825,TRUE,"37.2"
37,"37_35",-5.2,46.825,TRUE,"37.2"
37,"37_36",-5.225,46.825,TRUE,"37.2"
37,"37_37",-5.225,46.85,TRUE,"37.2"
37,"37_38",-5.225,46.875,TRUE,"37.2"
37,"37_39",-5.25,46.875,TRUE,"37.2"
37,"37_40",-5.275,46.875,TRUE,"37.2"
37,"37_41",-5.3,46.875,TRUE,"37.2"
37,"37_42",-5.325,46.875,TRUE,"37.2"
38,"38_1",-5.95,47.175,FALSE,"38.1"
38,"38_2",-5.925,47.175,FALSE,"38.1"
38,"38_3",-5.9,47.175,FALSE,"38.1"
38,"38_4",-5.875,47.175,FALSE,"38.1"
38,"38_5",-5.875,47.2,FALSE,"38.1"
38,"38_6",-5.875,47.225,FALSE,"38.1"
38,"38_7",-5.875,47.25,FALSE,"38.1"
38,"38_8",-5.875,47.275,FALSE,"38.1"
38,"38_9",-5.9,47.275,FALSE,"38.1"
38,"38_10",-5.925,47.275,FALSE,"38.1"
38,"38_11",-5.95,47.275,FALSE,"38.1"
38,"38_12",-5.975,47.275,FALSE,"38.1"
38,"38_13",-5.975,47.25,FALSE,"38.1"
38,"38_14",-5.975,47.225,FALSE,"38.1"
38,"38_15",-5.975,47.2,FALSE,"38.1"
38,"38_16",-5.975,47.175,FALSE,"38.1"
38,"38_17",-5.95,47.175,FALSE,"38.1"
39,"39_1",-6.325,47.275,FALSE,"39.1"
39,"39_2",-6.3,47.275,FALSE,"39.1"
39,"39_3",-6.275,47.275,FALSE,"39.1"
39,"39_4",-6.25,47.275,FALSE,"39.1"
39,"39_5",-6.225,47.275,FALSE,"39.1"
39,"39_6",-6.225,47.3,FALSE,"39.1"
39,"39_7",-6.225,47.325,FALSE,"39.1"
39,"39_8",-6.225,47.35,FALSE,"39.1"
39,"39_9",-6.225,47.375,FALSE,"39.1"
39,"39_10",-6.25,47.375,FALSE,"39.1"
39,"39_11",-6.275,47.375,FALSE,"39.1"
39,"39_12",-6.3,47.375,FALSE,"39.1"
39,"39_13",-6.325,47.375,FALSE,"39.1"
39,"39_14",-6.35,47.375,FALSE,"39.1"
39,"39_15",-6.375,47.375,FALSE,"39.1"
39,"39_16",-6.4,47.375,FALSE,"39.1"
39,"39_17",-6.425,47.375,FALSE,"39.1"
39,"39_18",-6.425,47.35,FALSE,"39.1"
39,"39_19",-6.425,47.325,FALSE,"39.1"
39,"39_20",-6.425,47.3,FALSE,"39.1"
39,"39_21",-6.425,47.275,FALSE,"39.1"
39,"39_22",-6.425,47.25,FALSE,"39.1"
39,"39_23",-6.425,47.225,FALSE,"39.1"
39,"39_24",-6.4,47.225,FALSE,"39.1"
39,"39_25",-6.375,47.225,FALSE,"39.1"
39,"39_26",-6.35,47.225,FALSE,"39.1"
39,"39_27",-6.325,47.225,FALSE,"39.1"
39,"39_28",-6.325,47.25,FALSE,"39.1"
39,"39_29",-6.325,47.275,FALSE,"39.1"
40,"40_1",-6.575,47.375,FALSE,"40.1"
40,"40_2",-6.575,47.4,FALSE,"40.1"
40,"40_3",-6.575,47.425,FALSE,"40.1"
40,"40_4",-6.575,47.45,FALSE,"40.1"
40,"40_5",-6.575,47.475,FALSE,"40.1"
40,"40_6",-6.6,47.475,FALSE,"40.1"
40,"40_7",-6.625,47.475,FALSE,"40.1"
40,"40_8",-6.65,47.475,FALSE,"40.1"
40,"40_9",-6.675,47.475,FALSE,"40.1"
40,"40_10",-6.675,47.45,FALSE,"40.1"
40,"40_11",-6.675,47.425,FALSE,"40.1"
40,"40_12",-6.675,47.4,FALSE,"40.1"
40,"40_13",-6.675,47.375,FALSE,"40.1"
40,"40_14",-6.675,47.35,FALSE,"40.1"
40,"40_15",-6.675,47.325,FALSE,"40.1"
40,"40_16",-6.65,47.325,FALSE,"40.1"
40,"40_17",-6.625,47.325,FALSE,"40.1"
40,"40_18",-6.6,47.325,FALSE,"40.1"
40,"40_19",-6.575,47.325,FALSE,"40.1"
40,"40_20",-6.575,47.35,FALSE,"40.1"
40,"40_21",-6.575,47.375,FALSE,"40.1"
41,"41_1",-6.825,47.475,FALSE,"41.1"
41,"41_2",-6.825,47.5,FALSE,"41.1"
41,"41_3",-6.825,47.525,FALSE,"41.1"
41,"41_4",-6.85,47.525,FALSE,"41.1"
41,"41_5",-6.875,47.525,FALSE,"41.1"
41,"41_6",-6.9,47.525,FALSE,"41.1"
41,"41_7",-6.925,47.525,FALSE,"41.1"
41,"41_8",-6.925,47.5,FALSE,"41.1"
41,"41_9",-6.925,47.475,FALSE,"41.1"
41,"41_10",-6.925,47.45,FALSE,"41.1"
41,"41_11",-6.925,47.425,FALSE,"41.1"
41,"41_12",-6.9,47.425,FALSE,"41.1"
41,"41_13",-6.875,47.425,FALSE,"41.1"
41,"41_14",-6.85,47.425,FALSE,"41.1"
41,"41_15",-6.825,47.425,FALSE,"41.1"
41,"41_16",-6.825,47.45,FALSE,"41.1"
41,"41_17",-6.825,47.475,FALSE,"41.1"
42,"42_1",-6.975,47.525,FALSE,"42.1"
42,"42_2",-6.975,47.55,FALSE,"42.1"
42,"42_3",-6.975,47.575,FALSE,"42.1"
42,"42_4",-7,47.575,FALSE,"42.1"
42,"42_5",-7.025,47.575,FALSE,"42.1"
42,"42_6",-7.05,47.575,FALSE,"42.1"
42,"42_7",-7.075,47.575,FALSE,"42.1"
42,"42_8",-7.1,47.575,FALSE,"42.1"
42,"42_9",-7.125,47.575,FALSE,"42.1"
42,"42_10",-7.15,47.575,FALSE,"42.1"
42,"42_11",-7.175,47.575,FALSE,"42.1"
42,"42_12",-7.175,47.55,FALSE,"42.1"
42,"42_13",-7.175,47.525,FALSE,"42.1"
42,"42_14",-7.175,47.5,FALSE,"42.1"
42,"42_15",-7.175,47.475,FALSE,"42.1"
42,"42_16",-7.15,47.475,FALSE,"42.1"
42,"42_17",-7.125,47.475,FALSE,"42.1"
42,"42_18",-7.1,47.475,FALSE,"42.1"
42,"42_19",-7.075,47.475,FALSE,"42.1"
42,"42_20",-7.05,47.475,FALSE,"42.1"
42,"42_21",-7.025,47.475,FALSE,"42.1"
42,"42_22",-7,47.475,FALSE,"42.1"
42,"42_23",-6.975,47.475,FALSE,"42.1"
42,"42_24",-6.975,47.5,FALSE,"42.1"
42,"42_25",-6.975,47.525,FALSE,"42.1"
43,"43_1",-7.4,47.525,FALSE,"43.1"
43,"43_2",-7.375,47.525,FALSE,"43.1"
43,"43_3",-7.35,47.525,FALSE,"43.1"
43,"43_4",-7.325,47.525,FALSE,"43.1"
43,"43_5",-7.325,47.55,FALSE,"43.1"
43,"43_6",-7.325,47.575,FALSE,"43.1"
43,"43_7",-7.325,47.6,FALSE,"43.1"
43,"43_8",-7.325,47.625,FALSE,"43.1"
43,"43_9",-7.35,47.625,FALSE,"43.1"
43,"43_10",-7.375,47.625,FALSE,"43.1"
43,"43_11",-7.4,47.625,FALSE,"43.1"
43,"43_12",-7.425,47.625,FALSE,"43.1"
43,"43_13",-7.425,47.6,FALSE,"43.1"
43,"43_14",-7.425,47.575,FALSE,"43.1"
43,"43_15",-7.425,47.55,FALSE,"43.1"
43,"43_16",-7.425,47.525,FALSE,"43.1"
43,"43_17",-7.4,47.525,FALSE,"43.1"
44,"44_1",-8.35,47.375,FALSE,"44.1"
44,"44_2",-8.325,47.375,FALSE,"44.1"
44,"44_3",-8.3,47.375,FALSE,"44.1"
44,"44_4",-8.275,47.375,FALSE,"44.1"
44,"44_5",-8.275,47.4,FALSE,"44.1"
44,"44_6",-8.275,47.425,FALSE,"44.1"
44,"44_7",-8.25,47.425,FALSE,"44.1"
44,"44_8",-8.225,47.425,FALSE,"44.1"
44,"44_9",-8.225,47.45,FALSE,"44.1"
44,"44_10",-8.225,47.475,FALSE,"44.1"
44,"44_11",-8.225,47.5,FALSE,"44.1"
44,"44_12",-8.225,47.525,FALSE,"44.1"
44,"44_13",-8.2,47.525,FALSE,"44.1"
44,"44_14",-8.175,47.525,FALSE,"44.1"
44,"44_15",-8.175,47.55,FALSE,"44.1"
44,"44_16",-8.175,47.575,FALSE,"44.1"
44,"44_17",-8.175,47.6,FALSE,"44.1"
44,"44_18",-8.175,47.625,FALSE,"44.1"
44,"44_19",-8.15,47.625,FALSE,"44.1"
44,"44_20",-8.125,47.625,FALSE,"44.1"
44,"44_21",-8.125,47.65,FALSE,"44.1"
44,"44_22",-8.125,47.675,FALSE,"44.1"
44,"44_23",-8.1,47.675,FALSE,"44.1"
44,"44_24",-8.075,47.675,FALSE,"44.1"
44,"44_25",-8.05,47.675,FALSE,"44.1"
44,"44_26",-8.025,47.675,FALSE,"44.1"
44,"44_27",-8.025,47.7,FALSE,"44.1"
44,"44_28",-8.025,47.725,FALSE,"44.1"
44,"44_29",-8.025,47.75,FALSE,"44.1"
44,"44_30",-8.025,47.775,FALSE,"44.1"
44,"44_31",-8.025,47.8,FALSE,"44.1"
44,"44_32",-8.025,47.825,FALSE,"44.1"
44,"44_33",-8,47.825,FALSE,"44.1"
44,"44_34",-7.975,47.825,FALSE,"44.1"
44,"44_35",-7.975,47.85,FALSE,"44.1"
44,"44_36",-7.975,47.875,FALSE,"44.1"
44,"44_37",-7.975,47.9,FALSE,"44.1"
44,"44_38",-7.975,47.925,FALSE,"44.1"
44,"44_39",-8,47.925,FALSE,"44.1"
44,"44_40",-8.025,47.925,FALSE,"44.1"
44,"44_41",-8.05,47.925,FALSE,"44.1"
44,"44_42",-8.075,47.925,FALSE,"44.1"
44,"44_43",-8.075,47.9,FALSE,"44.1"
44,"44_44",-8.075,47.875,FALSE,"44.1"
44,"44_45",-8.1,47.875,FALSE,"44.1"
44,"44_46",-8.125,47.875,FALSE,"44.1"
44,"44_47",-8.125,47.9,FALSE,"44.1"
44,"44_48",-8.125,47.925,FALSE,"44.1"
44,"44_49",-8.15,47.925,FALSE,"44.1"
44,"44_50",-8.175,47.925,FALSE,"44.1"
44,"44_51",-8.2,47.925,FALSE,"44.1"
44,"44_52",-8.225,47.925,FALSE,"44.1"
44,"44_53",-8.225,47.9,FALSE,"44.1"
44,"44_54",-8.225,47.875,FALSE,"44.1"
44,"44_55",-8.225,47.85,FALSE,"44.1"
44,"44_56",-8.225,47.825,FALSE,"44.1"
44,"44_57",-8.225,47.8,FALSE,"44.1"
44,"44_58",-8.225,47.775,FALSE,"44.1"
44,"44_59",-8.225,47.75,FALSE,"44.1"
44,"44_60",-8.225,47.725,FALSE,"44.1"
44,"44_61",-8.25,47.725,FALSE,"44.1"
44,"44_62",-8.275,47.725,FALSE,"44.1"
44,"44_63",-8.275,47.75,FALSE,"44.1"
44,"44_64",-8.275,47.775,FALSE,"44.1"
44,"44_65",-8.3,47.775,FALSE,"44.1"
44,"44_66",-8.325,47.775,FALSE,"44.1"
44,"44_67",-8.35,47.775,FALSE,"44.1"
44,"44_68",-8.375,47.775,FALSE,"44.1"
44,"44_69",-8.4,47.775,FALSE,"44.1"
44,"44_70",-8.425,47.775,FALSE,"44.1"
44,"44_71",-8.425,47.75,FALSE,"44.1"
44,"44_72",-8.425,47.725,FALSE,"44.1"
44,"44_73",-8.425,47.7,FALSE,"44.1"
44,"44_74",-8.425,47.675,FALSE,"44.1"
44,"44_75",-8.4,47.675,FALSE,"44.1"
44,"44_76",-8.375,47.675,FALSE,"44.1"
44,"44_77",-8.375,47.65,FALSE,"44.1"
