"Poly_no","Coord_order","Longitude","Latitude","Hole","Group"
24,"24_3",-4.875,44.075,FALSE,"24.1"
24,"24_4",-4.9,44.075,FALSE,"24.1"
24,"24_5",-4.925,44.075,FALSE,"24.1"
24,"24_6",-4.925,44.1,FALSE,"24.1"
24,"24_7",-4.925,44.125,FALSE,"24.1"
24,"24_8",-4.925,44.15,FALSE,"24.1"
24,"24_9",-4.925,44.175,FALSE,"24.1"
24,"24_10",-4.9,44.175,FALSE,"24.1"
24,"24_11",-4.875,44.175,FALSE,"24.1"
24,"24_12",-4.85,44.175,FALSE,"24.1"
24,"24_13",-4.825,44.175,FALSE,"24.1"
24,"24_14",-4.825,44.15,FALSE,"24.1"
24,"24_15",-4.825,44.125,FALSE,"24.1"
24,"24_16",-4.825,44.1,FALSE,"24.1"
24,"24_17",-4.825,44.075,FALSE,"24.1"
25,"25_1",-7.725,44.125,FALSE,"25.1"
25,"25_2",-7.75,44.125,FALSE,"25.1"
25,"25_3",-7.775,44.125,FALSE,"25.1"
25,"25_4",-7.8,44.125,FALSE,"25.1"
25,"25_5",-7.825,44.125,FALSE,"25.1"
25,"25_6",-7.825,44.15,FALSE,"25.1"
25,"25_7",-7.825,44.175,FALSE,"25.1"
25,"25_8",-7.825,44.2,FALSE,"25.1"
25,"25_9",-7.825,44.225,FALSE,"25.1"
25,"25_10",-7.8,44.225,FALSE,"25.1"
25,"25_11",-7.775,44.225,FALSE,"25.1"
25,"25_12",-7.75,44.225,FALSE,"25.1"
25,"25_13",-7.725,44.225,FALSE,"25.1"
25,"25_14",-7.725,44.2,FALSE,"25.1"
25,"25_15",-7.725,44.175,FALSE,"25.1"
25,"25_16",-7.725,44.15,FALSE,"25.1"
25,"25_17",-7.725,44.125,FALSE,"25.1"
26,"26_1",-8.625,44.15,FALSE,"26.1"
26,"26_2",-8.625,44.125,FALSE,"26.1"
26,"26_3",-8.65,44.125,FALSE,"26.1"
26,"26_4",-8.675,44.125,FALSE,"26.1"
26,"26_5",-8.7,44.125,FALSE,"26.1"
26,"26_6",-8.725,44.125,FALSE,"26.1"
26,"26_7",-8.725,44.15,FALSE,"26.1"
26,"26_8",-8.725,44.175,FALSE,"26.1"
26,"26_9",-8.75,44.175,FALSE,"26.1"
26,"26_10",-8.775,44.175,FALSE,"26.1"
26,"26_11",-8.775,44.2,FALSE,"26.1"
26,"26_12",-8.775,44.225,FALSE,"26.1"
26,"26_13",-8.775,44.25,FALSE,"26.1"
26,"26_14",-8.775,44.275,FALSE,"26.1"
26,"26_15",-8.75,44.275,FALSE,"26.1"
26,"26_16",-8.725,44.275,FALSE,"26.1"
26,"26_17",-8.7,44.275,FALSE,"26.1"
26,"26_18",-8.675,44.275,FALSE,"26.1"
26,"26_19",-8.675,44.25,FALSE,"26.1"
26,"26_20",-8.675,44.225,FALSE,"26.1"
26,"26_21",-8.65,44.225,FALSE,"26.1"
26,"26_22",-8.625,44.225,FALSE,"26.1"
26,"26_23",-8.625,44.2,FALSE,"26.1"
26,"26_24",-8.625,44.175,FALSE,"26.1"
26,"26_25",-8.625,44.15,FALSE,"26.1"
27,"27_1",-8.325,44.225,FALSE,"27.1"
27,"27_2",-8.35,44.225,FALSE,"27.1"
27,"27_3",-8.375,44.225,FALSE,"27.1"
27,"27_4",-8.4,44.225,FALSE,"27.1"
27,"27_5",-8.425,44.225,FALSE,"27.1"
27,"27_6",-8.425,44.25,FALSE,"27.1"
27,"27_7",-8.425,44.275,FALSE,"27.1"
27,"27_8",-8.425,44.3,FALSE,"27.1"
27,"27_9",-8.425,44.325,FALSE,"27.1"
27,"27_10",-8.4,44.325,FALSE,"27.1"
27,"27_11",-8.375,44.325,FALSE,"27.1"
27,"27_12",-8.35,44.325,FALSE,"27.1"
27,"27_13",-8.325,44.325,FALSE,"27.1"
27,"27_14",-8.325,44.3,FALSE,"27.1"
27,"27_15",-8.325,44.275,FALSE,"27.1"
27,"27_16",-8.325,44.25,FALSE,"27.1"
27,"27_17",-8.325,44.225,FALSE,"27.1"
28,"28_1",-2.25,44.725,FALSE,"28.1"
28,"28_2",-2.275,44.725,FALSE,"28.1"
28,"28_3",-2.275,44.75,FALSE,"28.1"
28,"28_4",-2.275,44.775,FALSE,"28.1"
28,"28_5",-2.275,44.8,FALSE,"28.1"
28,"28_6",-2.275,44.825,FALSE,"28.1"
28,"28_7",-2.25,44.825,FALSE,"28.1"
28,"28_8",-2.225,44.825,FALSE,"28.1"
28,"28_9",-2.2,44.825,FALSE,"28.1"
28,"28_10",-2.175,44.825,FALSE,"28.1"
28,"28_11",-2.175,44.8,FALSE,"28.1"
28,"28_12",-2.175,44.775,FALSE,"28.1"
28,"28_13",-2.175,44.75,FALSE,"28.1"
28,"28_14",-2.175,44.725,FALSE,"28.1"
28,"28_15",-2.2,44.725,FALSE,"28.1"
28,"28_16",-2.225,44.725,FALSE,"28.1"
28,"28_17",-2.25,44.725,FALSE,"28.1"
29,"29_1",-2.825,44.975,FALSE,"29.1"
29,"29_2",-2.85,44.975,FALSE,"29.1"
29,"29_3",-2.875,44.975,FALSE,"29.1"
29,"29_4",-2.9,44.975,FALSE,"29.1"
29,"29_5",-2.925,44.975,FALSE,"29.1"
29,"29_6",-2.925,45,FALSE,"29.1"
29,"29_7",-2.925,45.025,FALSE,"29.1"
29,"29_8",-2.925,45.05,FALSE,"29.1"
29,"29_9",-2.925,45.075,FALSE,"29.1"
29,"29_10",-2.9,45.075,FALSE,"29.1"
29,"29_11",-2.875,45.075,FALSE,"29.1"
29,"29_12",-2.85,45.075,FALSE,"29.1"
29,"29_13",-2.825,45.075,FALSE,"29.1"
29,"29_14",-2.825,45.05,FALSE,"29.1"
29,"29_15",-2.825,45.025,FALSE,"29.1"
29,"29_16",-2.825,45,FALSE,"29.1"
29,"29_17",-2.825,44.975,FALSE,"29.1"
30,"30_1",-3.575,45.625,FALSE,"30.1"
30,"30_2",-3.6,45.625,FALSE,"30.1"
30,"30_3",-3.625,45.625,FALSE,"30.1"
30,"30_4",-3.65,45.625,FALSE,"30.1"
30,"30_5",-3.675,45.625,FALSE,"30.1"
30,"30_6",-3.675,45.65,FALSE,"30.1"
30,"30_7",-3.675,45.675,FALSE,"30.1"
30,"30_8",-3.675,45.7,FALSE,"30.1"
30,"30_9",-3.675,45.725,FALSE,"30.1"
30,"30_10",-3.65,45.725,FALSE,"30.1"
30,"30_11",-3.625,45.725,FALSE,"30.1"
30,"30_12",-3.6,45.725,FALSE,"30.1"
30,"30_13",-3.575,45.725,FALSE,"30.1"
30,"30_14",-3.575,45.7,FALSE,"30.1"
30,"30_15",-3.575,45.675,FALSE,"30.1"
30,"30_16",-3.575,45.65,FALSE,"30.1"
30,"30_17",-3.575,45.625,FALSE,"30.1"
31,"31_1",-3.725,45.725,FALSE,"31.1"
31,"31_2",-3.75,45.725,FALSE,"31.1"
31,"31_3",-3.775,45.725,FALSE,"31.1"
31,"31_4",-3.8,45.725,FALSE,"31.1"
31,"31_5",-3.825,45.725,FALSE,"31.1"
31,"31_6",-3.825,45.75,FALSE,"31.1"
31,"31_7",-3.825,45.775,FALSE,"31.1"
31,"31_8",-3.825,45.8,FALSE,"31.1"
31,"31_9",-3.825,45.825,FALSE,"31.1"
31,"31_10",-3.8,45.825,FALSE,"31.1"
31,"31_11",-3.775,45.825,FALSE,"31.1"
31,"31_12",-3.75,45.825,FALSE,"31.1"
31,"31_13",-3.725,45.825,FALSE,"31.1"
31,"31_14",-3.725,45.8,FALSE,"31.1"
31,"31_15",-3.725,45.775,FALSE,"31.1"
31,"31_16",-3.725,45.75,FALSE,"31.1"
31,"31_17",-3.725,45.725,FALSE,"31.1"
32,"32_1",-4.2,45.925,FALSE,"32.1"
32,"32_2",-4.225,45.925,FALSE,"32.1"
32,"32_3",-4.225,45.95,FALSE,"32.1"
32,"32_4",-4.225,45.975,FALSE,"32.1"
32,"32_5",-4.225,46,FALSE,"32.1"
32,"32_6",-4.225,46.025,FALSE,"32.1"
32,"32_7",-4.2,46.025,FALSE,"32.1"
32,"32_8",-4.175,46.025,FALSE,"32.1"
32,"32_9",-4.15,46.025,FALSE,"32.1"
32,"32_10",-4.125,46.025,FALSE,"32.1"
32,"32_11",-4.1,46.025,FALSE,"32.1"
32,"32_12",-4.075,46.025,FALSE,"32.1"
32,"32_13",-4.075,46,FALSE,"32.1"
32,"32_14",-4.075,45.975,FALSE,"32.1"
32,"32_15",-4.075,45.95,FALSE,"32.1"
32,"32_16",-4.075,45.925,FALSE,"32.1"
32,"32_17",-4.1,45.925,FALSE,"32.1"
32,"32_18",-4.125,45.925,FALSE,"32.1"
32,"32_19",-4.15,45.925,FALSE,"32.1"
32,"32_20",-4.175,45.925,FALSE,"32.1"
32,"32_21",-4.2,45.925,FALSE,"32.1"
33,"33_1",-4.425,46.225,FALSE,"33.1"
33,"33_2",-4.45,46.225,FALSE,"33.1"
33,"33_3",-4.475,46.225,FALSE,"33.1"
33,"33_4",-4.475,46.25,FALSE,"33.1"
33,"33_5",-4.475,46.275,FALSE,"33.1"
33,"33_6",-4.475,46.3,FALSE,"33.1"
33,"33_7",-4.475,46.325,FALSE,"33.1"
33,"33_8",-4.45,46.325,FALSE,"33.1"
33,"33_9",-4.425,46.325,FALSE,"33.1"
33,"33_10",-4.4,46.325,FALSE,"33.1"
33,"33_11",-4.375,46.325,FALSE,"33.1"
33,"33_12",-4.375,46.3,FALSE,"33.1"
33,"33_13",-4.375,46.275,FALSE,"33.1"
33,"33_14",-4.375,46.25,FALSE,"33.1"
33,"33_15",-4.375,46.225,FALSE,"33.1"
33,"33_16",-4.4,46.225,FALSE,"33.1"
33,"33_17",-4.425,46.225,FALSE,"33.1"
34,"34_1",-5.4,46.875,FALSE,"34.1"
34,"34_2",-5.425,46.875,FALSE,"34.1"
34,"34_3",-5.425,46.9,FALSE,"34.1"
34,"34_4",-5.425,46.925,FALSE,"34.1"
34,"34_5",-5.425,46.95,FALSE,"34.1"
34,"34_6",-5.425,46.975,FALSE,"34.1"
34,"34_7",-5.4,46.975,FALSE,"34.1"
34,"34_8",-5.375,46.975,FALSE,"34.1"
34,"34_9",-5.35,46.975,FALSE,"34.1"
34,"34_10",-5.325,46.975,FALSE,"34.1"
34,"34_11",-5.325,46.95,FALSE,"34.1"
34,"34_12",-5.325,46.925,FALSE,"34.1"
34,"34_13",-5.325,46.9,FALSE,"34.1"
34,"34_14",-5.325,46.875,FALSE,"34.1"
34,"34_15",-5.35,46.875,FALSE,"34.1"
34,"34_16",-5.375,46.875,FALSE,"34.1"
34,"34_17",-5.4,46.875,FALSE,"34.1"
35,"35_1",-5.175,46.725,FALSE,"35.1"
35,"35_2",-5.2,46.725,FALSE,"35.1"
35,"35_3",-5.225,46.725,FALSE,"35.1"
35,"35_4",-5.25,46.725,FALSE,"35.1"
35,"35_5",-5.275,46.725,FALSE,"35.1"
35,"35_6",-5.275,46.75,FALSE,"35.1"
35,"35_7",-5.275,46.775,FALSE,"35.1"
35,"35_8",-5.3,46.775,FALSE,"35.1"
35,"35_9",-5.325,46.775,FALSE,"35.1"
35,"35_10",-5.325,46.8,FALSE,"35.1"
35,"35_11",-5.325,46.825,FALSE,"35.1"
35,"35_12",-5.325,46.85,FALSE,"35.1"
35,"35_13",-5.325,46.875,FALSE,"35.1"
35,"35_14",-5.3,46.875,FALSE,"35.1"
35,"35_15",-5.275,46.875,FALSE,"35.1"
35,"35_16",-5.25,46.875,FALSE,"35.1"
35,"35_17",-5.225,46.875,FALSE,"35.1"
35,"35_18",-5.225,46.85,FALSE,"35.1"
35,"35_19",-5.225,46.825,FALSE,"35.1"
35,"35_20",-5.2,46.825,FALSE,"35.1"
35,"35_21",-5.175,46.825,FALSE,"35.1"
35,"35_22",-5.175,46.8,FALSE,"35.1"
35,"35_23",-5.175,46.775,FALSE,"35.1"
35,"35_24",-5.175,46.75,FALSE,"35.1"
35,"35_25",-5.175,46.725,FALSE,"35.1"
36,"36_1",-4.625,46.325,FALSE,"36.1"
36,"36_2",-4.65,46.325,FALSE,"36.1"
36,"36_3",-4.675,46.325,FALSE,"36.1"
36,"36_4",-4.7,46.325,FALSE,"36.1"
36,"36_5",-4.725,46.325,FALSE,"36.1"
36,"36_6",-4.725,46.35,FALSE,"36.1"
36,"36_7",-4.725,46.375,FALSE,"36.1"
36,"36_8",-4.725,46.4,FALSE,"36.1"
36,"36_9",-4.725,46.425,FALSE,"36.1"
36,"36_10",-4.7,46.425,FALSE,"36.1"
36,"36_11",-4.675,46.425,FALSE,"36.1"
36,"36_12",-4.65,46.425,FALSE,"36.1"
36,"36_13",-4.625,46.425,FALSE,"36.1"
36,"36_14",-4.625,46.4,FALSE,"36.1"
36,"36_15",-4.625,46.375,FALSE,"36.1"
36,"36_16",-4.625,46.35,FALSE,"36.1"
36,"36_17",-4.625,46.325,FALSE,"36.1"
37,"37_1",-5.875,47.175,FALSE,"37.1"
37,"37_2",-5.9,47.175,FALSE,"37.1"
37,"37_3",-5.925,47.175,FALSE,"37.1"
37,"37_4",-5.95,47.175,FALSE,"37.1"
37,"37_5",-5.975,47.175,FALSE,"37.1"
37,"37_6",-5.975,47.2,FALSE,"37.1"
37,"37_7",-5.975,47.225,FALSE,"37.1"
37,"37_8",-5.975,47.25,FALSE,"37.1"
37,"37_9",-5.975,47.275,FALSE,"37.1"
37,"37_10",-5.95,47.275,FALSE,"37.1"
37,"37_11",-5.925,47.275,FALSE,"37.1"
37,"37_12",-5.9,47.275,FALSE,"37.1"
37,"37_13",-5.875,47.275,FALSE,"37.1"
37,"37_14",-5.875,47.25,FALSE,"37.1"
37,"37_15",-5.875,47.225,FALSE,"37.1"
37,"37_16",-5.875,47.2,FALSE,"37.1"
37,"37_17",-5.875,47.175,FALSE,"37.1"
38,"38_1",-6.325,47.225,FALSE,"38.1"
38,"38_2",-6.35,47.225,FALSE,"38.1"
38,"38_3",-6.375,47.225,FALSE,"38.1"
38,"38_4",-6.4,47.225,FALSE,"38.1"
38,"38_5",-6.425,47.225,FALSE,"38.1"
38,"38_6",-6.425,47.25,FALSE,"38.1"
38,"38_7",-6.425,47.275,FALSE,"38.1"
38,"38_8",-6.425,47.3,FALSE,"38.1"
38,"38_9",-6.425,47.325,FALSE,"38.1"
38,"38_10",-6.425,47.35,FALSE,"38.1"
38,"38_11",-6.425,47.375,FALSE,"38.1"
38,"38_12",-6.4,47.375,FALSE,"38.1"
38,"38_13",-6.375,47.375,FALSE,"38.1"
38,"38_14",-6.35,47.375,FALSE,"38.1"
38,"38_15",-6.325,47.375,FALSE,"38.1"
38,"38_16",-6.3,47.375,FALSE,"38.1"
38,"38_17",-6.275,47.375,FALSE,"38.1"
38,"38_18",-6.25,47.375,FALSE,"38.1"
38,"38_19",-6.225,47.375,FALSE,"38.1"
38,"38_20",-6.225,47.35,FALSE,"38.1"
38,"38_21",-6.225,47.325,FALSE,"38.1"
38,"38_22",-6.225,47.3,FALSE,"38.1"
38,"38_23",-6.225,47.275,FALSE,"38.1"
38,"38_24",-6.25,47.275,FALSE,"38.1"
38,"38_25",-6.275,47.275,FALSE,"38.1"
38,"38_26",-6.3,47.275,FALSE,"38.1"
38,"38_27",-6.325,47.275,FALSE,"38.1"
38,"38_28",-6.325,47.25,FALSE,"38.1"
38,"38_29",-6.325,47.225,FALSE,"38.1"
39,"39_1",-6.575,47.325,FALSE,"39.1"
39,"39_2",-6.6,47.325,FALSE,"39.1"
39,"39_3",-6.625,47.325,FALSE,"39.1"
39,"39_4",-6.65,47.325,FALSE,"39.1"
39,"39_5",-6.675,47.325,FALSE,"39.1"
39,"39_6",-6.675,47.35,FALSE,"39.1"
39,"39_7",-6.675,47.375,FALSE,"39.1"
39,"39_8",-6.675,47.4,FALSE,"39.1"
39,"39_9",-6.675,47.425,FALSE,"39.1"
39,"39_10",-6.675,47.45,FALSE,"39.1"
39,"39_11",-6.675,47.475,FALSE,"39.1"
39,"39_12",-6.65,47.475,FALSE,"39.1"
39,"39_13",-6.625,47.475,FALSE,"39.1"
39,"39_14",-6.6,47.475,FALSE,"39.1"
39,"39_15",-6.575,47.475,FALSE,"39.1"
39,"39_16",-6.575,47.45,FALSE,"39.1"
39,"39_17",-6.575,47.425,FALSE,"39.1"
39,"39_18",-6.575,47.4,FALSE,"39.1"
39,"39_19",-6.575,47.375,FALSE,"39.1"
39,"39_20",-6.575,47.35,FALSE,"39.1"
39,"39_21",-6.575,47.325,FALSE,"39.1"
40,"40_1",-6.825,47.425,FALSE,"40.1"
40,"40_2",-6.85,47.425,FALSE,"40.1"
40,"40_3",-6.875,47.425,FALSE,"40.1"
40,"40_4",-6.9,47.425,FALSE,"40.1"
40,"40_5",-6.925,47.425,FALSE,"40.1"
40,"40_6",-6.925,47.45,FALSE,"40.1"
40,"40_7",-6.925,47.475,FALSE,"40.1"
40,"40_8",-6.925,47.5,FALSE,"40.1"
40,"40_9",-6.925,47.525,FALSE,"40.1"
40,"40_10",-6.9,47.525,FALSE,"40.1"
40,"40_11",-6.875,47.525,FALSE,"40.1"
40,"40_12",-6.85,47.525,FALSE,"40.1"
40,"40_13",-6.825,47.525,FALSE,"40.1"
40,"40_14",-6.825,47.5,FALSE,"40.1"
40,"40_15",-6.825,47.475,FALSE,"40.1"
40,"40_16",-6.825,47.45,FALSE,"40.1"
40,"40_17",-6.825,47.425,FALSE,"40.1"
41,"41_1",-6.975,47.475,FALSE,"41.1"
41,"41_2",-7,47.475,FALSE,"41.1"
41,"41_3",-7.025,47.475,FALSE,"41.1"
41,"41_4",-7.05,47.475,FALSE,"41.1"
41,"41_5",-7.075,47.475,FALSE,"41.1"
41,"41_6",-7.1,47.475,FALSE,"41.1"
41,"41_7",-7.125,47.475,FALSE,"41.1"
41,"41_8",-7.15,47.475,FALSE,"41.1"
41,"41_9",-7.175,47.475,FALSE,"41.1"
41,"41_10",-7.175,47.5,FALSE,"41.1"
41,"41_11",-7.175,47.525,FALSE,"41.1"
41,"41_12",-7.175,47.55,FALSE,"41.1"
41,"41_13",-7.175,47.575,FALSE,"41.1"
41,"41_14",-7.15,47.575,FALSE,"41.1"
41,"41_15",-7.125,47.575,FALSE,"41.1"
41,"41_16",-7.1,47.575,FALSE,"41.1"
41,"41_17",-7.075,47.575,FALSE,"41.1"
41,"41_18",-7.05,47.575,FALSE,"41.1"
41,"41_19",-7.025,47.575,FALSE,"41.1"
41,"41_20",-7,47.575,FALSE,"41.1"
41,"41_21",-6.975,47.575,FALSE,"41.1"
41,"41_22",-6.975,47.55,FALSE,"41.1"
41,"41_23",-6.975,47.525,FALSE,"41.1"
41,"41_24",-6.975,47.5,FALSE,"41.1"
41,"41_25",-6.975,47.475,FALSE,"41.1"
42,"42_1",-7.325,47.525,FALSE,"42.1"
42,"42_2",-7.35,47.525,FALSE,"42.1"
42,"42_3",-7.375,47.525,FALSE,"42.1"
42,"42_4",-7.4,47.525,FALSE,"42.1"
42,"42_5",-7.425,47.525,FALSE,"42.1"
42,"42_6",-7.425,47.55,FALSE,"42.1"
42,"42_7",-7.425,47.575,FALSE,"42.1"
42,"42_8",-7.425,47.6,FALSE,"42.1"
42,"42_9",-7.425,47.625,FALSE,"42.1"
42,"42_10",-7.4,47.625,FALSE,"42.1"
42,"42_11",-7.375,47.625,FALSE,"42.1"
42,"42_12",-7.35,47.625,FALSE,"42.1"
42,"42_13",-7.325,47.625,FALSE,"42.1"
42,"42_14",-7.325,47.6,FALSE,"42.1"
42,"42_15",-7.325,47.575,FALSE,"42.1"
42,"42_16",-7.325,47.55,FALSE,"42.1"
42,"42_17",-7.325,47.525,FALSE,"42.1"
43,"43_1",-9.075,48.1,FALSE,"43.1"
43,"43_2",-9.075,48.075,FALSE,"43.1"
43,"43_3",-9.1,48.075,FALSE,"43.1"
43,"43_4",-9.125,48.075,FALSE,"43.1"
43,"43_5",-9.15,48.075,FALSE,"43.1"
43,"43_6",-9.175,48.075,FALSE,"43.1"
43,"43_7",-9.2,48.075,FALSE,"43.1"
43,"43_8",-9.225,48.075,FALSE,"43.1"
43,"43_9",-9.225,48.1,FALSE,"43.1"
43,"43_10",-9.225,48.125,FALSE,"43.1"
43,"43_11",-9.225,48.15,FALSE,"43.1"
43,"43_12",-9.225,48.175,FALSE,"43.1"
43,"43_13",-9.2,48.175,FALSE,"43.1"
43,"43_14",-9.175,48.175,FALSE,"43.1"
43,"43_15",-9.15,48.175,FALSE,"43.1"
43,"43_16",-9.125,48.175,FALSE,"43.1"
43,"43_17",-9.1,48.175,FALSE,"43.1"
43,"43_18",-9.075,48.175,FALSE,"43.1"
43,"43_19",-9.075,48.15,FALSE,"43.1"
43,"43_20",-9.075,48.125,FALSE,"43.1"
43,"43_21",-9.075,48.1,FALSE,"43.1"
44,"44_1",-8.775,48.075,FALSE,"44.1"
44,"44_2",-8.8,48.075,FALSE,"44.1"
44,"44_3",-8.825,48.075,FALSE,"44.1"
44,"44_4",-8.85,48.075,FALSE,"44.1"
44,"44_5",-8.875,48.075,FALSE,"44.1"
44,"44_6",-8.875,48.1,FALSE,"44.1"
44,"44_7",-8.875,48.125,FALSE,"44.1"
44,"44_8",-8.875,48.15,FALSE,"44.1"
44,"44_9",-8.875,48.175,FALSE,"44.1"
44,"44_10",-8.85,48.175,FALSE,"44.1"
44,"44_11",-8.825,48.175,FALSE,"44.1"
44,"44_12",-8.8,48.175,FALSE,"44.1"
44,"44_13",-8.775,48.175,FALSE,"44.1"
44,"44_14",-8.775,48.15,FALSE,"44.1"
44,"44_15",-8.775,48.125,FALSE,"44.1"
44,"44_16",-8.775,48.1,FALSE,"44.1"
44,"44_17",-8.775,48.075,FALSE,"44.1"
45,"45_1",-7.575,47.775,FALSE,"45.1"
45,"45_2",-7.6,47.775,FALSE,"45.1"
45,"45_3",-7.625,47.775,FALSE,"45.1"
45,"45_4",-7.65,47.775,FALSE,"45.1"
45,"45_5",-7.675,47.775,FALSE,"45.1"
45,"45_6",-7.7,47.775,FALSE,"45.1"
45,"45_7",-7.725,47.775,FALSE,"45.1"
45,"45_8",-7.725,47.8,FALSE,"45.1"
45,"45_9",-7.725,47.825,FALSE,"45.1"
45,"45_10",-7.725,47.85,FALSE,"45.1"
45,"45_11",-7.725,47.875,FALSE,"45.1"
45,"45_12",-7.7,47.875,FALSE,"45.1"
45,"45_13",-7.675,47.875,FALSE,"45.1"
45,"45_14",-7.65,47.875,FALSE,"45.1"
45,"45_15",-7.625,47.875,FALSE,"45.1"
45,"45_16",-7.6,47.875,FALSE,"45.1"
45,"45_17",-7.575,47.875,FALSE,"45.1"
45,"45_18",-7.575,47.85,FALSE,"45.1"
45,"45_19",-7.575,47.825,FALSE,"45.1"
45,"45_20",-7.575,47.8,FALSE,"45.1"
45,"45_21",-7.575,47.775,FALSE,"45.1"
46,"46_1",-7.475,47.575,FALSE,"46.1"
46,"46_2",-7.5,47.575,FALSE,"46.1"
46,"46_3",-7.525,47.575,FALSE,"46.1"
46,"46_4",-7.55,47.575,FALSE,"46.1"
46,"46_5",-7.575,47.575,FALSE,"46.1"
46,"46_6",-7.575,47.6,FALSE,"46.1"
46,"46_7",-7.575,47.625,FALSE,"46.1"
46,"46_8",-7.575,47.65,FALSE,"46.1"
46,"46_9",-7.575,47.675,FALSE,"46.1"
46,"46_10",-7.55,47.675,FALSE,"46.1"
46,"46_11",-7.525,47.675,FALSE,"46.1"
46,"46_12",-7.5,47.675,FALSE,"46.1"
46,"46_13",-7.475,47.675,FALSE,"46.1"
46,"46_14",-7.475,47.65,FALSE,"46.1"
46,"46_15",-7.475,47.625,FALSE,"46.1"
46,"46_16",-7.475,47.6,FALSE,"46.1"
46,"46_17",-7.475,47.575,FALSE,"46.1"
47,"47_1",-8.375,47.4,FALSE,"47.1"
47,"47_2",-8.375,47.425,FALSE,"47.1"
47,"47_3",-8.4,47.425,FALSE,"47.1"
47,"47_4",-8.425,47.425,FALSE,"47.1"
47,"47_5",-8.425,47.45,FALSE,"47.1"
47,"47_6",-8.425,47.475,FALSE,"47.1"
47,"47_7",-8.45,47.475,FALSE,"47.1"
47,"47_8",-8.475,47.475,FALSE,"47.1"
47,"47_9",-8.475,47.5,FALSE,"47.1"
47,"47_10",-8.475,47.525,FALSE,"47.1"
47,"47_11",-8.475,47.55,FALSE,"47.1"
47,"47_12",-8.475,47.575,FALSE,"47.1"
47,"47_13",-8.45,47.575,FALSE,"47.1"
47,"47_14",-8.425,47.575,FALSE,"47.1"
47,"47_15",-8.4,47.575,FALSE,"47.1"
47,"47_16",-8.375,47.575,FALSE,"47.1"
47,"47_17",-8.35,47.575,FALSE,"47.1"
47,"47_18",-8.325,47.575,FALSE,"47.1"
47,"47_19",-8.3,47.575,FALSE,"47.1"
47,"47_20",-8.275,47.575,FALSE,"47.1"
47,"47_21",-8.275,47.6,FALSE,"47.1"
47,"47_22",-8.275,47.625,FALSE,"47.1"
47,"47_23",-8.3,47.625,FALSE,"47.1"
47,"47_24",-8.325,47.625,FALSE,"47.1"
47,"47_25",-8.35,47.625,FALSE,"47.1"
47,"47_26",-8.375,47.625,FALSE,"47.1"
47,"47_27",-8.375,47.65,FALSE,"47.1"
47,"47_28",-8.375,47.675,FALSE,"47.1"
47,"47_29",-8.4,47.675,FALSE,"47.1"
47,"47_30",-8.425,47.675,FALSE,"47.1"
47,"47_31",-8.425,47.7,FALSE,"47.1"
47,"47_32",-8.425,47.725,FALSE,"47.1"
47,"47_33",-8.425,47.75,FALSE,"47.1"
47,"47_34",-8.425,47.775,FALSE,"47.1"
47,"47_35",-8.4,47.775,FALSE,"47.1"
47,"47_36",-8.375,47.775,FALSE,"47.1"
47,"47_37",-8.35,47.775,FALSE,"47.1"
47,"47_38",-8.325,47.775,FALSE,"47.1"
47,"47_39",-8.3,47.775,FALSE,"47.1"
47,"47_40",-8.275,47.775,FALSE,"47.1"
47,"47_41",-8.275,47.75,FALSE,"47.1"
47,"47_42",-8.275,47.725,FALSE,"47.1"
47,"47_43",-8.25,47.725,FALSE,"47.1"
47,"47_44",-8.225,47.725,FALSE,"47.1"
47,"47_45",-8.225,47.75,FALSE,"47.1"
47,"47_46",-8.225,47.775,FALSE,"47.1"
47,"47_47",-8.225,47.8,FALSE,"47.1"
47,"47_48",-8.225,47.825,FALSE,"47.1"
47,"47_49",-8.225,47.85,FALSE,"47.1"
47,"47_50",-8.225,47.875,FALSE,"47.1"
47,"47_51",-8.225,47.9,FALSE,"47.1"
47,"47_52",-8.225,47.925,FALSE,"47.1"
47,"47_53",-8.2,47.925,FALSE,"47.1"
47,"47_54",-8.175,47.925,FALSE,"47.1"
47,"47_55",-8.15,47.925,FALSE,"47.1"
47,"47_56",-8.125,47.925,FALSE,"47.1"
47,"47_57",-8.125,47.9,FALSE,"47.1"
47,"47_58",-8.125,47.875,FALSE,"47.1"
47,"47_59",-8.1,47.875,FALSE,"47.1"
47,"47_60",-8.075,47.875,FALSE,"47.1"
47,"47_61",-8.05,47.875,FALSE,"47.1"
47,"47_62",-8.025,47.875,FALSE,"47.1"
47,"47_63",-8.025,47.85,FALSE,"47.1"
47,"47_64",-8.025,47.825,FALSE,"47.1"
47,"47_65",-8.025,47.8,FALSE,"47.1"
47,"47_66",-8.025,47.775,FALSE,"47.1"
47,"47_67",-8.025,47.75,FALSE,"47.1"
47,"47_68",-8.025,47.725,FALSE,"47.1"
47,"47_69",-8.025,47.7,FALSE,"47.1"
47,"47_70",-8.025,47.675,FALSE,"47.1"
47,"47_71",-8.05,47.675,FALSE,"47.1"
47,"47_72",-8.075,47.675,FALSE,"47.1"
47,"47_73",-8.1,47.675,FALSE,"47.1"
47,"47_74",-8.125,47.675,FALSE,"47.1"
47,"47_75",-8.125,47.65,FALSE,"47.1"
47,"47_76",-8.125,47.625,FALSE,"47.1"
