"Poly_no","Coord_order","Longitude","Latitude","Hole","Group"
26,"26_17",-3.825,45.725,FALSE,"26.1"
27,"27_1",-4.225,45.925,FALSE,"27.1"
27,"27_2",-4.225,45.95,FALSE,"27.1"
27,"27_3",-4.225,45.975,FALSE,"27.1"
27,"27_4",-4.225,46,FALSE,"27.1"
27,"27_5",-4.225,46.025,FALSE,"27.1"
27,"27_6",-4.2,46.025,FALSE,"27.1"
27,"27_7",-4.175,46.025,FALSE,"27.1"
27,"27_8",-4.15,46.025,FALSE,"27.1"
27,"27_9",-4.125,46.025,FALSE,"27.1"
27,"27_10",-4.1,46.025,FALSE,"27.1"
27,"27_11",-4.075,46.025,FALSE,"27.1"
27,"27_12",-4.075,46,FALSE,"27.1"
27,"27_13",-4.075,45.975,FALSE,"27.1"
27,"27_14",-4.075,45.95,FALSE,"27.1"
27,"27_15",-4.075,45.925,FALSE,"27.1"
27,"27_16",-4.1,45.925,FALSE,"27.1"
27,"27_17",-4.125,45.925,FALSE,"27.1"
27,"27_18",-4.15,45.925,FALSE,"27.1"
27,"27_19",-4.175,45.925,FALSE,"27.1"
27,"27_20",-4.2,45.925,FALSE,"27.1"
27,"27_21",-4.225,45.925,FALSE,"27.1"
28,"28_1",-4.425,46.225,FALSE,"28.1"
28,"28_2",-4.45,46.225,FALSE,"28.1"
28,"28_3",-4.475,46.225,FALSE,"28.1"
28,"28_4",-4.475,46.25,FALSE,"28.1"
28,"28_5",-4.475,46.275,FALSE,"28.1"
28,"28_6",-4.475,46.3,FALSE,"28.1"
28,"28_7",-4.475,46.325,FALSE,"28.1"
28,"28_8",-4.45,46.325,FALSE,"28.1"
28,"28_9",-4.425,46.325,FALSE,"28.1"
28,"28_10",-4.4,46.325,FALSE,"28.1"
28,"28_11",-4.375,46.325,FALSE,"28.1"
28,"28_12",-4.375,46.3,FALSE,"28.1"
28,"28_13",-4.375,46.275,FALSE,"28.1"
28,"28_14",-4.375,46.25,FALSE,"28.1"
28,"28_15",-4.375,46.225,FALSE,"28.1"
28,"28_16",-4.4,46.225,FALSE,"28.1"
28,"28_17",-4.425,46.225,FALSE,"28.1"
29,"29_1",-4.625,46.325,FALSE,"29.1"
29,"29_2",-4.65,46.325,FALSE,"29.1"
29,"29_3",-4.675,46.325,FALSE,"29.1"
29,"29_4",-4.7,46.325,FALSE,"29.1"
29,"29_5",-4.725,46.325,FALSE,"29.1"
29,"29_6",-4.725,46.35,FALSE,"29.1"
29,"29_7",-4.725,46.375,FALSE,"29.1"
29,"29_8",-4.725,46.4,FALSE,"29.1"
29,"29_9",-4.725,46.425,FALSE,"29.1"
29,"29_10",-4.7,46.425,FALSE,"29.1"
29,"29_11",-4.675,46.425,FALSE,"29.1"
29,"29_12",-4.65,46.425,FALSE,"29.1"
29,"29_13",-4.625,46.425,FALSE,"29.1"
29,"29_14",-4.625,46.4,FALSE,"29.1"
29,"29_15",-4.625,46.375,FALSE,"29.1"
29,"29_16",-4.625,46.35,FALSE,"29.1"
29,"29_17",-4.625,46.325,FALSE,"29.1"
30,"30_1",-5.325,46.875,FALSE,"30.1"
30,"30_2",-5.3,46.875,FALSE,"30.1"
30,"30_3",-5.275,46.875,FALSE,"30.1"
30,"30_4",-5.25,46.875,FALSE,"30.1"
30,"30_5",-5.225,46.875,FALSE,"30.1"
30,"30_6",-5.225,46.85,FALSE,"30.1"
30,"30_7",-5.225,46.825,FALSE,"30.1"
30,"30_8",-5.2,46.825,FALSE,"30.1"
30,"30_9",-5.175,46.825,FALSE,"30.1"
30,"30_10",-5.175,46.8,FALSE,"30.1"
30,"30_11",-5.175,46.775,FALSE,"30.1"
30,"30_12",-5.175,46.75,FALSE,"30.1"
30,"30_13",-5.175,46.725,FALSE,"30.1"
30,"30_14",-5.2,46.725,FALSE,"30.1"
30,"30_15",-5.225,46.725,FALSE,"30.1"
30,"30_16",-5.25,46.725,FALSE,"30.1"
30,"30_17",-5.275,46.725,FALSE,"30.1"
30,"30_18",-5.275,46.75,FALSE,"30.1"
30,"30_19",-5.275,46.775,FALSE,"30.1"
30,"30_20",-5.3,46.775,FALSE,"30.1"
30,"30_21",-5.325,46.775,FALSE,"30.1"
30,"30_22",-5.325,46.8,FALSE,"30.1"
30,"30_23",-5.325,46.825,FALSE,"30.1"
30,"30_24",-5.325,46.85,FALSE,"30.1"
30,"30_25",-5.325,46.875,FALSE,"30.1"
30,"30_26",-5.35,46.875,FALSE,"30.1"
30,"30_27",-5.375,46.875,FALSE,"30.1"
30,"30_28",-5.4,46.875,FALSE,"30.1"
30,"30_29",-5.425,46.875,FALSE,"30.1"
30,"30_30",-5.425,46.9,FALSE,"30.1"
30,"30_31",-5.425,46.925,FALSE,"30.1"
30,"30_32",-5.425,46.95,FALSE,"30.1"
30,"30_33",-5.425,46.975,FALSE,"30.1"
30,"30_34",-5.4,46.975,FALSE,"30.1"
30,"30_35",-5.375,46.975,FALSE,"30.1"
30,"30_36",-5.35,46.975,FALSE,"30.1"
30,"30_37",-5.325,46.975,FALSE,"30.1"
30,"30_38",-5.325,46.95,FALSE,"30.1"
30,"30_39",-5.325,46.925,FALSE,"30.1"
30,"30_40",-5.325,46.9,FALSE,"30.1"
30,"30_41",-5.325,46.875,FALSE,"30.1"
31,"31_1",-6.425,47.225,FALSE,"31.1"
31,"31_2",-6.425,47.25,FALSE,"31.1"
31,"31_3",-6.425,47.275,FALSE,"31.1"
31,"31_4",-6.425,47.3,FALSE,"31.1"
31,"31_5",-6.425,47.325,FALSE,"31.1"
31,"31_6",-6.425,47.35,FALSE,"31.1"
31,"31_7",-6.425,47.375,FALSE,"31.1"
31,"31_8",-6.4,47.375,FALSE,"31.1"
31,"31_9",-6.375,47.375,FALSE,"31.1"
31,"31_10",-6.35,47.375,FALSE,"31.1"
31,"31_11",-6.325,47.375,FALSE,"31.1"
31,"31_12",-6.3,47.375,FALSE,"31.1"
31,"31_13",-6.275,47.375,FALSE,"31.1"
31,"31_14",-6.25,47.375,FALSE,"31.1"
31,"31_15",-6.225,47.375,FALSE,"31.1"
31,"31_16",-6.225,47.35,FALSE,"31.1"
31,"31_17",-6.225,47.325,FALSE,"31.1"
31,"31_18",-6.225,47.3,FALSE,"31.1"
31,"31_19",-6.225,47.275,FALSE,"31.1"
31,"31_20",-6.25,47.275,FALSE,"31.1"
31,"31_21",-6.275,47.275,FALSE,"31.1"
31,"31_22",-6.3,47.275,FALSE,"31.1"
31,"31_23",-6.325,47.275,FALSE,"31.1"
31,"31_24",-6.325,47.25,FALSE,"31.1"
31,"31_25",-6.325,47.225,FALSE,"31.1"
31,"31_26",-6.35,47.225,FALSE,"31.1"
31,"31_27",-6.375,47.225,FALSE,"31.1"
31,"31_28",-6.4,47.225,FALSE,"31.1"
31,"31_29",-6.425,47.225,FALSE,"31.1"
32,"32_1",-6.575,47.325,FALSE,"32.1"
32,"32_2",-6.6,47.325,FALSE,"32.1"
32,"32_3",-6.625,47.325,FALSE,"32.1"
32,"32_4",-6.65,47.325,FALSE,"32.1"
32,"32_5",-6.675,47.325,FALSE,"32.1"
32,"32_6",-6.675,47.35,FALSE,"32.1"
32,"32_7",-6.675,47.375,FALSE,"32.1"
32,"32_8",-6.675,47.4,FALSE,"32.1"
32,"32_9",-6.675,47.425,FALSE,"32.1"
32,"32_10",-6.675,47.45,FALSE,"32.1"
32,"32_11",-6.675,47.475,FALSE,"32.1"
32,"32_12",-6.65,47.475,FALSE,"32.1"
32,"32_13",-6.625,47.475,FALSE,"32.1"
32,"32_14",-6.6,47.475,FALSE,"32.1"
32,"32_15",-6.575,47.475,FALSE,"32.1"
32,"32_16",-6.575,47.45,FALSE,"32.1"
32,"32_17",-6.575,47.425,FALSE,"32.1"
32,"32_18",-6.575,47.4,FALSE,"32.1"
32,"32_19",-6.575,47.375,FALSE,"32.1"
32,"32_20",-6.575,47.35,FALSE,"32.1"
32,"32_21",-6.575,47.325,FALSE,"32.1"
33,"33_1",-6.825,47.425,FALSE,"33.1"
33,"33_2",-6.85,47.425,FALSE,"33.1"
33,"33_3",-6.875,47.425,FALSE,"33.1"
33,"33_4",-6.9,47.425,FALSE,"33.1"
33,"33_5",-6.925,47.425,FALSE,"33.1"
33,"33_6",-6.925,47.45,FALSE,"33.1"
33,"33_7",-6.925,47.475,FALSE,"33.1"
33,"33_8",-6.925,47.5,FALSE,"33.1"
33,"33_9",-6.925,47.525,FALSE,"33.1"
33,"33_10",-6.9,47.525,FALSE,"33.1"
33,"33_11",-6.875,47.525,FALSE,"33.1"
33,"33_12",-6.85,47.525,FALSE,"33.1"
33,"33_13",-6.825,47.525,FALSE,"33.1"
33,"33_14",-6.825,47.5,FALSE,"33.1"
33,"33_15",-6.825,47.475,FALSE,"33.1"
33,"33_16",-6.825,47.45,FALSE,"33.1"
33,"33_17",-6.825,47.425,FALSE,"33.1"
34,"34_1",-6.975,47.475,FALSE,"34.1"
34,"34_2",-7,47.475,FALSE,"34.1"
34,"34_3",-7.025,47.475,FALSE,"34.1"
34,"34_4",-7.05,47.475,FALSE,"34.1"
34,"34_5",-7.075,47.475,FALSE,"34.1"
34,"34_6",-7.1,47.475,FALSE,"34.1"
34,"34_7",-7.125,47.475,FALSE,"34.1"
34,"34_8",-7.15,47.475,FALSE,"34.1"
34,"34_9",-7.175,47.475,FALSE,"34.1"
34,"34_10",-7.175,47.5,FALSE,"34.1"
34,"34_11",-7.175,47.525,FALSE,"34.1"
34,"34_12",-7.175,47.55,FALSE,"34.1"
34,"34_13",-7.175,47.575,FALSE,"34.1"
34,"34_14",-7.15,47.575,FALSE,"34.1"
34,"34_15",-7.125,47.575,FALSE,"34.1"
34,"34_16",-7.1,47.575,FALSE,"34.1"
34,"34_17",-7.075,47.575,FALSE,"34.1"
34,"34_18",-7.05,47.575,FALSE,"34.1"
34,"34_19",-7.025,47.575,FALSE,"34.1"
34,"34_20",-7,47.575,FALSE,"34.1"
34,"34_21",-6.975,47.575,FALSE,"34.1"
34,"34_22",-6.975,47.55,FALSE,"34.1"
34,"34_23",-6.975,47.525,FALSE,"34.1"
34,"34_24",-6.975,47.5,FALSE,"34.1"
34,"34_25",-6.975,47.475,FALSE,"34.1"
35,"35_1",-7.325,47.525,FALSE,"35.1"
35,"35_2",-7.35,47.525,FALSE,"35.1"
35,"35_3",-7.375,47.525,FALSE,"35.1"
35,"35_4",-7.4,47.525,FALSE,"35.1"
35,"35_5",-7.425,47.525,FALSE,"35.1"
35,"35_6",-7.425,47.55,FALSE,"35.1"
35,"35_7",-7.425,47.575,FALSE,"35.1"
35,"35_8",-7.425,47.6,FALSE,"35.1"
35,"35_9",-7.425,47.625,FALSE,"35.1"
35,"35_10",-7.4,47.625,FALSE,"35.1"
35,"35_11",-7.375,47.625,FALSE,"35.1"
35,"35_12",-7.35,47.625,FALSE,"35.1"
35,"35_13",-7.325,47.625,FALSE,"35.1"
35,"35_14",-7.325,47.6,FALSE,"35.1"
35,"35_15",-7.325,47.575,FALSE,"35.1"
35,"35_16",-7.325,47.55,FALSE,"35.1"
35,"35_17",-7.325,47.525,FALSE,"35.1"
36,"36_1",-8.275,47.375,FALSE,"36.1"
36,"36_2",-8.3,47.375,FALSE,"36.1"
36,"36_3",-8.325,47.375,FALSE,"36.1"
36,"36_4",-8.35,47.375,FALSE,"36.1"
36,"36_5",-8.375,47.375,FALSE,"36.1"
36,"36_6",-8.375,47.4,FALSE,"36.1"
36,"36_7",-8.375,47.425,FALSE,"36.1"
36,"36_8",-8.4,47.425,FALSE,"36.1"
36,"36_9",-8.425,47.425,FALSE,"36.1"
36,"36_10",-8.425,47.45,FALSE,"36.1"
36,"36_11",-8.425,47.475,FALSE,"36.1"
36,"36_12",-8.45,47.475,FALSE,"36.1"
36,"36_13",-8.475,47.475,FALSE,"36.1"
36,"36_14",-8.475,47.5,FALSE,"36.1"
36,"36_15",-8.475,47.525,FALSE,"36.1"
36,"36_16",-8.475,47.55,FALSE,"36.1"
36,"36_17",-8.475,47.575,FALSE,"36.1"
36,"36_18",-8.45,47.575,FALSE,"36.1"
36,"36_19",-8.425,47.575,FALSE,"36.1"
36,"36_20",-8.4,47.575,FALSE,"36.1"
36,"36_21",-8.375,47.575,FALSE,"36.1"
36,"36_22",-8.35,47.575,FALSE,"36.1"
36,"36_23",-8.325,47.575,FALSE,"36.1"
36,"36_24",-8.3,47.575,FALSE,"36.1"
36,"36_25",-8.275,47.575,FALSE,"36.1"
36,"36_26",-8.275,47.6,FALSE,"36.1"
36,"36_27",-8.275,47.625,FALSE,"36.1"
36,"36_28",-8.3,47.625,FALSE,"36.1"
36,"36_29",-8.325,47.625,FALSE,"36.1"
36,"36_30",-8.35,47.625,FALSE,"36.1"
36,"36_31",-8.375,47.625,FALSE,"36.1"
36,"36_32",-8.375,47.65,FALSE,"36.1"
36,"36_33",-8.375,47.675,FALSE,"36.1"
36,"36_34",-8.4,47.675,FALSE,"36.1"
36,"36_35",-8.425,47.675,FALSE,"36.1"
36,"36_36",-8.425,47.7,FALSE,"36.1"
36,"36_37",-8.425,47.725,FALSE,"36.1"
36,"36_38",-8.425,47.75,FALSE,"36.1"
36,"36_39",-8.425,47.775,FALSE,"36.1"
36,"36_40",-8.4,47.775,FALSE,"36.1"
36,"36_41",-8.375,47.775,FALSE,"36.1"
36,"36_42",-8.35,47.775,FALSE,"36.1"
36,"36_43",-8.325,47.775,FALSE,"36.1"
36,"36_44",-8.3,47.775,FALSE,"36.1"
36,"36_45",-8.275,47.775,FALSE,"36.1"
36,"36_46",-8.275,47.75,FALSE,"36.1"
36,"36_47",-8.275,47.725,FALSE,"36.1"
36,"36_48",-8.25,47.725,FALSE,"36.1"
36,"36_49",-8.225,47.725,FALSE,"36.1"
36,"36_50",-8.225,47.75,FALSE,"36.1"
36,"36_51",-8.225,47.775,FALSE,"36.1"
36,"36_52",-8.225,47.8,FALSE,"36.1"
36,"36_53",-8.225,47.825,FALSE,"36.1"
36,"36_54",-8.225,47.85,FALSE,"36.1"
36,"36_55",-8.225,47.875,FALSE,"36.1"
36,"36_56",-8.225,47.9,FALSE,"36.1"
36,"36_57",-8.225,47.925,FALSE,"36.1"
36,"36_58",-8.2,47.925,FALSE,"36.1"
36,"36_59",-8.175,47.925,FALSE,"36.1"
36,"36_60",-8.15,47.925,FALSE,"36.1"
36,"36_61",-8.125,47.925,FALSE,"36.1"
36,"36_62",-8.125,47.9,FALSE,"36.1"
36,"36_63",-8.125,47.875,FALSE,"36.1"
36,"36_64",-8.1,47.875,FALSE,"36.1"
36,"36_65",-8.075,47.875,FALSE,"36.1"
36,"36_66",-8.075,47.9,FALSE,"36.1"
36,"36_67",-8.075,47.925,FALSE,"36.1"
36,"36_68",-8.05,47.925,FALSE,"36.1"
36,"36_69",-8.025,47.925,FALSE,"36.1"
36,"36_70",-8,47.925,FALSE,"36.1"
36,"36_71",-7.975,47.925,FALSE,"36.1"
36,"36_72",-7.975,47.9,FALSE,"36.1"
36,"36_73",-7.975,47.875,FALSE,"36.1"
36,"36_74",-7.975,47.85,FALSE,"36.1"
36,"36_75",-7.975,47.825,FALSE,"36.1"
36,"36_76",-8,47.825,FALSE,"36.1"
36,"36_77",-8.025,47.825,FALSE,"36.1"
36,"36_78",-8.025,47.8,FALSE,"36.1"
36,"36_79",-8.025,47.775,FALSE,"36.1"
36,"36_80",-8.025,47.75,FALSE,"36.1"
36,"36_81",-8.025,47.725,FALSE,"36.1"
36,"36_82",-8.025,47.7,FALSE,"36.1"
36,"36_83",-8.025,47.675,FALSE,"36.1"
36,"36_84",-8.05,47.675,FALSE,"36.1"
36,"36_85",-8.075,47.675,FALSE,"36.1"
36,"36_86",-8.1,47.675,FALSE,"36.1"
36,"36_87",-8.125,47.675,FALSE,"36.1"
36,"36_88",-8.125,47.65,FALSE,"36.1"
36,"36_89",-8.125,47.625,FALSE,"36.1"
36,"36_90",-8.15,47.625,FALSE,"36.1"
36,"36_91",-8.175,47.625,FALSE,"36.1"
36,"36_92",-8.175,47.6,FALSE,"36.1"
36,"36_93",-8.175,47.575,FALSE,"36.1"
36,"36_94",-8.175,47.55,FALSE,"36.1"
36,"36_95",-8.175,47.525,FALSE,"36.1"
36,"36_96",-8.2,47.525,FALSE,"36.1"
36,"36_97",-8.225,47.525,FALSE,"36.1"
36,"36_98",-8.225,47.5,FALSE,"36.1"
36,"36_99",-8.225,47.475,FALSE,"36.1"
36,"36_100",-8.225,47.45,FALSE,"36.1"
36,"36_101",-8.225,47.425,FALSE,"36.1"
36,"36_102",-8.25,47.425,FALSE,"36.1"
36,"36_103",-8.275,47.425,FALSE,"36.1"
36,"36_104",-8.275,47.4,FALSE,"36.1"
36,"36_105",-8.275,47.375,FALSE,"36.1"
37,"37_1",-7.475,47.575,FALSE,"37.1"
37,"37_2",-7.5,47.575,FALSE,"37.1"
37,"37_3",-7.525,47.575,FALSE,"37.1"
37,"37_4",-7.55,47.575,FALSE,"37.1"
37,"37_5",-7.575,47.575,FALSE,"37.1"
37,"37_6",-7.6,47.575,FALSE,"37.1"
37,"37_7",-7.625,47.575,FALSE,"37.1"
37,"37_8",-7.65,47.575,FALSE,"37.1"
37,"37_9",-7.675,47.575,FALSE,"37.1"
37,"37_10",-7.675,47.6,FALSE,"37.1"
37,"37_11",-7.675,47.625,FALSE,"37.1"
37,"37_12",-7.675,47.65,FALSE,"37.1"
37,"37_13",-7.675,47.675,FALSE,"37.1"
37,"37_14",-7.65,47.675,FALSE,"37.1"
37,"37_15",-7.625,47.675,FALSE,"37.1"
37,"37_16",-7.6,47.675,FALSE,"37.1"
37,"37_17",-7.575,47.675,FALSE,"37.1"
37,"37_18",-7.55,47.675,FALSE,"37.1"
37,"37_19",-7.525,47.675,FALSE,"37.1"
37,"37_20",-7.5,47.675,FALSE,"37.1"
37,"37_21",-7.475,47.675,FALSE,"37.1"
37,"37_22",-7.475,47.65,FALSE,"37.1"
37,"37_23",-7.475,47.625,FALSE,"37.1"
37,"37_24",-7.475,47.6,FALSE,"37.1"
37,"37_25",-7.475,47.575,FALSE,"37.1"
38,"38_1",-7.575,47.775,FALSE,"38.1"
38,"38_2",-7.6,47.775,FALSE,"38.1"
38,"38_3",-7.625,47.775,FALSE,"38.1"
38,"38_4",-7.65,47.775,FALSE,"38.1"
38,"38_5",-7.675,47.775,FALSE,"38.1"
38,"38_6",-7.7,47.775,FALSE,"38.1"
38,"38_7",-7.725,47.775,FALSE,"38.1"
38,"38_8",-7.725,47.8,FALSE,"38.1"
38,"38_9",-7.725,47.825,FALSE,"38.1"
38,"38_10",-7.725,47.85,FALSE,"38.1"
38,"38_11",-7.725,47.875,FALSE,"38.1"
38,"38_12",-7.7,47.875,FALSE,"38.1"
38,"38_13",-7.675,47.875,FALSE,"38.1"
38,"38_14",-7.65,47.875,FALSE,"38.1"
38,"38_15",-7.625,47.875,FALSE,"38.1"
38,"38_16",-7.6,47.875,FALSE,"38.1"
38,"38_17",-7.575,47.875,FALSE,"38.1"
38,"38_18",-7.575,47.85,FALSE,"38.1"
38,"38_19",-7.575,47.825,FALSE,"38.1"
38,"38_20",-7.575,47.8,FALSE,"38.1"
38,"38_21",-7.575,47.775,FALSE,"38.1"
39,"39_1",-8.425,48.025,FALSE,"39.1"
39,"39_2",-8.45,48.025,FALSE,"39.1"
39,"39_3",-8.475,48.025,FALSE,"39.1"
39,"39_4",-8.5,48.025,FALSE,"39.1"
39,"39_5",-8.525,48.025,FALSE,"39.1"
39,"39_6",-8.525,48.05,FALSE,"39.1"
39,"39_7",-8.525,48.075,FALSE,"39.1"
39,"39_8",-8.525,48.1,FALSE,"39.1"
39,"39_9",-8.525,48.125,FALSE,"39.1"
39,"39_10",-8.5,48.125,FALSE,"39.1"
39,"39_11",-8.475,48.125,FALSE,"39.1"
39,"39_12",-8.45,48.125,FALSE,"39.1"
39,"39_13",-8.425,48.125,FALSE,"39.1"
39,"39_14",-8.425,48.1,FALSE,"39.1"
39,"39_15",-8.425,48.075,FALSE,"39.1"
39,"39_16",-8.425,48.05,FALSE,"39.1"
39,"39_17",-8.425,48.025,FALSE,"39.1"
40,"40_1",-8.775,48.075,FALSE,"40.1"
40,"40_2",-8.8,48.075,FALSE,"40.1"
40,"40_3",-8.825,48.075,FALSE,"40.1"
40,"40_4",-8.85,48.075,FALSE,"40.1"
40,"40_5",-8.875,48.075,FALSE,"40.1"
40,"40_6",-8.875,48.1,FALSE,"40.1"
40,"40_7",-8.875,48.125,FALSE,"40.1"
40,"40_8",-8.875,48.15,FALSE,"40.1"
40,"40_9",-8.875,48.175,FALSE,"40.1"
40,"40_10",-8.85,48.175,FALSE,"40.1"
40,"40_11",-8.825,48.175,FALSE,"40.1"
40,"40_12",-8.8,48.175,FALSE,"40.1"
40,"40_13",-8.775,48.175,FALSE,"40.1"
40,"40_14",-8.775,48.15,FALSE,"40.1"
40,"40_15",-8.775,48.125,FALSE,"40.1"
40,"40_16",-8.775,48.1,FALSE,"40.1"
40,"40_17",-8.775,48.075,FALSE,"40.1"
41,"41_1",-9.075,48.075,FALSE,"41.1"
41,"41_2",-9.1,48.075,FALSE,"41.1"
41,"41_3",-9.125,48.075,FALSE,"41.1"
41,"41_4",-9.15,48.075,FALSE,"41.1"
41,"41_5",-9.175,48.075,FALSE,"41.1"
41,"41_6",-9.2,48.075,FALSE,"41.1"
41,"41_7",-9.225,48.075,FALSE,"41.1"
41,"41_8",-9.225,48.1,FALSE,"41.1"
41,"41_9",-9.225,48.125,FALSE,"41.1"
41,"41_10",-9.225,48.15,FALSE,"41.1"
41,"41_11",-9.225,48.175,FALSE,"41.1"
41,"41_12",-9.25,48.175,FALSE,"41.1"
41,"41_13",-9.275,48.175,FALSE,"41.1"
41,"41_14",-9.3,48.175,FALSE,"41.1"
41,"41_15",-9.325,48.175,FALSE,"41.1"
41,"41_16",-9.325,48.179,FALSE,"41.1"
41,"41_17",-9.125,48.2352,FALSE,"41.1"
41,"41_18",-9.125,48.225,FALSE,"41.1"
41,"41_19",-9.1,48.225,FALSE,"41.1"
41,"41_20",-9.075,48.225,FALSE,"41.1"
41,"41_21",-9.05,48.225,FALSE,"41.1"
41,"41_22",-9.025,48.225,FALSE,"41.1"
41,"41_23",-9.025,48.2,FALSE,"41.1"
41,"41_24",-9.025,48.175,FALSE,"41.1"
41,"41_25",-9.025,48.15,FALSE,"41.1"
41,"41_26",-9.025,48.125,FALSE,"41.1"
41,"41_27",-9.05,48.125,FALSE,"41.1"
41,"41_28",-9.075,48.125,FALSE,"41.1"
41,"41_29",-9.075,48.1,FALSE,"41.1"
41,"41_30",-9.075,48.075,FALSE,"41.1"
43,"43_1",-9.775,48.525,FALSE,"43.1"
43,"43_2",-9.75,48.525,FALSE,"43.1"
43,"43_3",-9.725,48.525,FALSE,"43.1"
43,"43_4",-9.7,48.525,FALSE,"43.1"
43,"43_5",-9.675,48.525,FALSE,"43.1"
43,"43_6",-9.65,48.525,FALSE,"43.1"
43,"43_7",-9.625,48.525,FALSE,"43.1"
43,"43_8",-9.625,48.5,FALSE,"43.1"
43,"43_9",-9.775,48.5,FALSE,"43.1"
43,"43_10",-9.775,48.525,FALSE,"43.1"
44,"44_1",-9.725,48.575,FALSE,"44.1"
44,"44_2",-9.75,48.575,FALSE,"44.1"
44,"44_3",-9.775,48.575,FALSE,"44.1"
44,"44_4",-9.8,48.575,FALSE,"44.1"
44,"44_5",-9.825,48.575,FALSE,"44.1"
44,"44_6",-9.85,48.575,FALSE,"44.1"
44,"44_7",-9.875,48.575,FALSE,"44.1"
44,"44_8",-9.9,48.575,FALSE,"44.1"
44,"44_9",-9.925,48.575,FALSE,"44.1"
44,"44_10",-9.925,48.6,FALSE,"44.1"
44,"44_11",-9.925,48.625,FALSE,"44.1"
44,"44_12",-9.95,48.625,FALSE,"44.1"
44,"44_13",-9.975,48.625,FALSE,"44.1"
44,"44_14",-9.975,48.65,FALSE,"44.1"
44,"44_15",-9.975,48.675,FALSE,"44.1"
44,"44_16",-9.975,48.7,FALSE,"44.1"
44,"44_17",-9.975,48.725,FALSE,"44.1"
44,"44_18",-9.95,48.725,FALSE,"44.1"
44,"44_19",-9.925,48.725,FALSE,"44.1"
44,"44_20",-9.925,48.75,FALSE,"44.1"
44,"44_21",-9.925,48.775,FALSE,"44.1"
44,"44_22",-9.9,48.775,FALSE,"44.1"
44,"44_23",-9.875,48.775,FALSE,"44.1"
44,"44_24",-9.85,48.775,FALSE,"44.1"
44,"44_25",-9.825,48.775,FALSE,"44.1"
44,"44_26",-9.825,48.75,FALSE,"44.1"
44,"44_27",-9.825,48.725,FALSE,"44.1"
44,"44_28",-9.825,48.7,FALSE,"44.1"
44,"44_29",-9.825,48.675,FALSE,"44.1"
44,"44_30",-9.8,48.675,FALSE,"44.1"
44,"44_31",-9.775,48.675,FALSE,"44.1"
44,"44_32",-9.75,48.675,FALSE,"44.1"
44,"44_33",-9.725,48.675,FALSE,"44.1"
44,"44_34",-9.725,48.65,FALSE,"44.1"
44,"44_35",-9.725,48.625,FALSE,"44.1"
44,"44_36",-9.725,48.6,FALSE,"44.1"
44,"44_37",-9.725,48.575,FALSE,"44.1"
45,"45_1",-10.475,48.525,FALSE,"45.1"
45,"45_2",-10.475,48.55,FALSE,"45.1"
45,"45_3",-10.475,48.575,FALSE,"45.1"
45,"45_4",-10.475,48.6,FALSE,"45.1"
45,"45_5",-10.475,48.625,FALSE,"45.1"
45,"45_6",-10.475,48.65,FALSE,"45.1"
45,"45_7",-10.475,48.675,FALSE,"45.1"
45,"45_8",-10.475,48.7,FALSE,"45.1"
45,"45_9",-10.475,48.725,FALSE,"45.1"
45,"45_10",-10.45,48.725,FALSE,"45.1"
45,"45_11",-10.425,48.725,FALSE,"45.1"
45,"45_12",-10.4,48.725,FALSE,"45.1"
45,"45_13",-10.375,48.725,FALSE,"45.1"
45,"45_14",-10.35,48.725,FALSE,"45.1"
45,"45_15",-10.325,48.725,FALSE,"45.1"
45,"45_16",-10.325,48.7,FALSE,"45.1"
45,"45_17",-10.325,48.675,FALSE,"45.1"
45,"45_18",-10.325,48.65,FALSE,"45.1"
45,"45_19",-10.325,48.625,FALSE,"45.1"
45,"45_20",-10.325,48.6,FALSE,"45.1"
45,"45_21",-10.325,48.575,FALSE,"45.1"
45,"45_22",-10.35,48.575,FALSE,"45.1"
45,"45_23",-10.375,48.575,FALSE,"45.1"
45,"45_24",-10.375,48.55,FALSE,"45.1"
45,"45_25",-10.375,48.525,FALSE,"45.1"
45,"45_26",-10.4,48.525,FALSE,"45.1"
45,"45_27",-10.425,48.525,FALSE,"45.1"
45,"45_28",-10.45,48.525,FALSE,"45.1"
45,"45_29",-10.475,48.525,FALSE,"45.1"
46,"46_1",-10.525,48.625,FALSE,"46.1"
46,"46_2",-10.55,48.625,FALSE,"46.1"
46,"46_3",-10.575,48.625,FALSE,"46.1"
46,"46_4",-10.6,48.625,FALSE,"46.1"
46,"46_5",-10.625,48.625,FALSE,"46.1"
46,"46_6",-10.65,48.625,FALSE,"46.1"
46,"46_7",-10.675,48.625,FALSE,"46.1"
46,"46_8",-10.675,48.65,FALSE,"46.1"
46,"46_9",-10.675,48.675,FALSE,"46.1"
46,"46_10",-10.675,48.7,FALSE,"46.1"
46,"46_11",-10.675,48.725,FALSE,"46.1"
46,"46_12",-10.7,48.725,FALSE,"46.1"
46,"46_13",-10.725,48.725,FALSE,"46.1"
46,"46_14",-10.725,48.75,FALSE,"46.1"
46,"46_15",-10.725,48.775,FALSE,"46.1"
46,"46_16",-10.75,48.775,FALSE,"46.1"
46,"46_17",-10.775,48.775,FALSE,"46.1"
46,"46_18",-10.775,48.8,FALSE,"46.1"
46,"46_19",-10.775,48.825,FALSE,"46.1"
46,"46_20",-10.775,48.85,FALSE,"46.1"
